author_id,award_year,pre_avg_citations,post_avg_citations,pre_avg_works,post_avg_works,lift_citations,lift_works,conference,author_position,group,treatment
A5071030042,2009,35.8,57.8,1.2,3.2,1.6145251396648046,2.666666666666667,VLDB,first,nonaward,
A5071118328,2003,1.6,0.0,1.4,0.8,0.0,0.5714285714285715,WWW,first,nonaward,
A5071146004,2014,0.0,126.4,0.0,2.4,,,SODA,first,nonaward,
A5071337714,2011,136.2,544.6,6.0,9.6,3.998531571218797,1.6,ICSE,middle,nonaward,
A5071341444,2016,2823.0,2723.4,30.6,52.0,0.9647183846971308,1.699346405228758,IJCAI,middle,nonaward,
A5071356177,2008,2497.4,10.8,8.6,0.2,0.0043244974773764,0.0232558139534883,NSDI,first,nonaward,
A5071367253,2013,1960.6,1324.8,35.0,33.2,0.675711516882587,0.9485714285714286,AAAI,middle,nonaward,
A5071381487,2007,3.4,0.0,0.2,0.0,0.0,0.0,SOSP,first,nonaward,
A5071518289,2007,97.0,1929.8,8.0,35.2,19.894845360824743,4.4,AAAI,last,nonaward,
A5071656172,2017,15.6,12.8,3.4,5.4,0.8205128205128206,1.5882352941176472,ACL,first,nonaward,
A5071670543,2016,3.4,110.2,1.0,3.2,32.411764705882355,3.2,ICSE,middle,nonaward,
A5071687867,2002,0.0,17.8,1.4,2.0,,1.4285714285714286,FOCS,first,nonaward,
A5071746007,2016,58.0,0.0,1.8,0.0,0.0,0.0,OSDI,middle,nonaward,
A5071891413,2016,325.2,218.8,11.4,14.6,0.6728167281672818,1.280701754385965,ICSE,last,nonaward,
A5072070511,2013,13.4,104.6,2.0,7.0,7.805970149253731,3.5,ICSE,first,nonaward,
A5072109473,2018,957.8,196.2,15.6,21.8,0.2048444351639173,1.3974358974358976,MOBICOM,first,nonaward,
A5072260746,2006,33.8,29.4,2.4,3.2,0.8698224852071006,1.3333333333333337,ICML,middle,nonaward,
A5072278119,2018,24.6,0.8,1.2,1.4,0.032520325203252,1.1666666666666667,IJCAI,last,nonaward,
A5072449178,2006,593.0,4829.0,15.4,62.8,8.143338954468803,4.077922077922078,ICML,middle,nonaward,
A5072623685,2014,0.0,4.8,0.0,0.2,,,VLDB,middle,nonaward,
A5072659963,2015,92.2,40.0,5.4,7.4,0.4338394793926247,1.3703703703703702,IJCAI,middle,nonaward,
A5072683214,2017,0.0,0.0,0.0,0.0,,,SIGIR,middle,nonaward,
A5072863196,2003,254.8,79.6,4.6,6.4,0.3124018838304552,1.3913043478260871,ICSE,middle,nonaward,
A5072884282,2011,372.0,65.2,12.8,7.6,0.175268817204301,0.5937499999999999,FOCS,middle,nonaward,
A5072930694,2016,48.2,148.2,5.2,8.2,3.0746887966804977,1.5769230769230766,FSE,middle,nonaward,
A5073275117,2017,237.0,79.8,2.0,3.8,0.3367088607594936,1.9,FSE,first,nonaward,
A5073308016,2016,40.2,205.2,3.4,9.6,5.104477611940298,2.823529411764706,CHI,last,nonaward,
A5073527013,2018,1039.0,835.6,38.6,47.8,0.8042348411934552,1.238341968911917,MOBICOM,middle,nonaward,
A5073780128,2006,609.2,5213.4,17.4,66.6,8.557780695994746,3.827586206896552,ICML,middle,nonaward,
A5073799052,2018,11.2,26.4,1.2,6.8,2.357142857142857,5.666666666666667,ICML,last,nonaward,
A5073893026,2012,387.6,220.0,11.2,14.8,0.567595459236326,1.3214285714285716,SODA,first,nonaward,
A5074088845,2011,18.8,37.4,2.0,2.4,1.9893617021276595,1.2,AAAI,first,nonaward,
A5074254840,2014,361.0,93.8,2.6,3.0,0.2598337950138504,1.1538461538461535,SODA,middle,nonaward,
A5074325217,2003,281.6,676.4,13.0,41.0,2.401988636363636,3.1538461538461537,FSE,middle,nonaward,
A5074374806,2017,1.2,38.0,0.6,3.0,31.666666666666668,5.0,ACL,last,nonaward,
A5074447259,2006,21.0,3040.4,1.2,77.2,144.7809523809524,64.33333333333334,ICML,middle,nonaward,
A5074660905,2006,344.8,1779.8,8.6,17.2,5.16183294663573,2.0,ICML,middle,nonaward,
A5074840748,2017,0.0,2.8,0.0,0.2,,,VLDB,middle,nonaward,
A5074916914,2014,81.8,176.6,0.6,3.4,2.158924205378973,5.666666666666667,NeurIPS,first,nonaward,
A5074957674,2017,95.4,0.6,4.2,0.2,0.0062893081761006,0.0476190476190476,VLDB,middle,nonaward,
A5075040616,2005,93.6,0.0,0.4,0.0,0.0,0.0,VLDB,middle,nonaward,
A5075343049,2003,0.0,1.6,0.0,0.2,,,SOSP,last,nonaward,
A5075400563,2016,1022.0,818.4,38.8,46.6,0.8007827788649706,1.2010309278350515,UIST,middle,nonaward,
A5075484247,2016,325.6,216.6,7.2,12.2,0.6652334152334152,1.6944444444444442,FSE,middle,nonaward,
A5075535623,2011,314.0,150.8,1.4,5.4,0.4802547770700637,3.8571428571428577,CVPR,first,nonaward,
A5075677474,2003,0.0,110.0,0.0,2.2,,,IJCAI,middle,nonaward,
A5075681742,2015,37.4,0.2,1.2,0.6,0.0053475935828877,0.5,SOSP,middle,nonaward,
A5075686837,2017,329.4,32.6,13.6,10.8,0.0989678202792957,0.7941176470588236,SOSP,last,nonaward,
A5075791698,2010,249.6,301.2,8.4,18.4,1.2067307692307692,2.1904761904761902,CIKM,middle,nonaward,
A5075871491,2005,0.0,0.0,0.0,0.0,,,VLDB,last,nonaward,
A5076252003,2015,2331.4,1341.2,29.4,26.4,0.575276657802179,0.8979591836734694,PODS,last,nonaward,
A5076263850,2014,16.2,13.6,14.2,5.6,0.8395061728395062,0.3943661971830985,S&P,first,nonaward,
A5076346273,2015,691.8,708.2,17.2,20.8,1.023706273489448,1.2093023255813955,NeurIPS,last,nonaward,
A5076346273,2018,854.2,286.8,26.2,13.6,0.3357527511121517,0.5190839694656488,AAAI,last,nonaward,
A5076385023,2003,0.0,0.0,0.0,0.0,,,ICSE,last,nonaward,
A5076560318,2013,136.6,104.6,2.0,2.0,0.7657393850658858,1.0,AAAI,first,nonaward,
A5076568601,2016,855.6,303.6,25.8,10.0,0.3548387096774194,0.3875968992248061,ICSE,middle,nonaward,
A5076574941,2010,0.0,4.4,0.0,2.2,,,CIKM,first,nonaward,
A5076581659,2016,611.8,338.6,19.2,13.0,0.5534488394900295,0.6770833333333334,FSE,last,nonaward,
A5076625502,2007,90.2,92.0,3.4,3.6,1.0199556541019956,1.0588235294117647,CHI,middle,nonaward,
A5076662507,2016,0.0,4.6,0.6,4.2,,7.000000000000001,STOC,last,nonaward,
A5076934078,2015,824.6,262.4,15.0,22.0,0.3182148920688818,1.4666666666666666,SOSP,middle,nonaward,
A5077094576,2000,52.8,103.6,1.6,3.8,1.962121212121212,2.375,SIGIR,last,nonaward,
A5077137558,2017,707.6,937.6,23.0,31.0,1.3250423968343696,1.3478260869565215,FSE,last,nonaward,
A5077156448,2014,156.0,8.0,3.8,1.2,0.0512820512820512,0.3157894736842105,VLDB,first,nonaward,
A5077505468,2016,186.8,697.8,2.6,6.2,3.7355460385438968,2.3846153846153846,UIST,first,nonaward,
A5077593594,2014,392.0,951.8,20.2,17.4,2.428061224489796,0.8613861386138614,VLDB,middle,nonaward,
A5077602461,2011,1.4,1.4,2.2,2.4,1.0,1.0909090909090908,CHI,first,nonaward,
A5077617115,2017,14.4,3.4,3.0,1.6,0.2361111111111111,0.5333333333333333,SOSP,first,nonaward,
A5077920937,2012,0.0,0.0,0.6,0.0,,0.0,ICML,middle,nonaward,
A5078100439,2010,115.4,241.2,3.4,6.4,2.090121317157712,1.8823529411764708,OSDI,first,nonaward,
A5078135607,2011,83.6,0.6,1.0,0.2,0.0071770334928229,0.2,MOBICOM,last,nonaward,
A5078160983,2015,1586.8,1237.8,16.6,14.6,0.7800604991177212,0.8795180722891566,MOBICOM,middle,nonaward,
A5078245977,2003,163.6,195.0,7.2,8.4,1.1919315403422983,1.1666666666666667,ICSE,last,nonaward,
A5078269201,2011,3.0,23.8,0.6,1.6,7.933333333333334,2.666666666666667,ICSE,first,nonaward,
A5078381096,2016,0.0,0.0,0.0,0.0,,,IJCAI,middle,nonaward,
A5078407582,2005,0.0,0.0,0.0,0.0,,,ICSE,last,nonaward,
A5078515233,2003,112.6,244.6,4.6,6.2,2.172291296625222,1.347826086956522,ICSE,first,nonaward,
A5078533117,2012,994.6,779.0,18.4,23.0,0.7832294389704404,1.25,ICSE,last,nonaward,
A5078785146,2016,123.2,177.8,4.6,7.8,1.4431818181818183,1.6956521739130437,ICML,middle,nonaward,
A5078793574,2006,0.8,0.4,0.2,0.8,0.5,4.0,SIGMOD,middle,nonaward,
A5078825915,2015,582.0,207.6,6.0,4.6,0.356701030927835,0.7666666666666666,SOSP,middle,nonaward,
A5078855341,2009,0.0,0.0,0.0,0.0,,,S&P,middle,nonaward,
A5078894707,2015,112.2,126.2,1.4,5.8,1.124777183600713,4.142857142857143,SOSP,middle,nonaward,
A5079088594,2011,0.0,19.2,0.0,0.8,,,SOSP,middle,nonaward,
A5079178622,2017,0.0,0.0,0.0,0.4,,,SIGIR,middle,nonaward,
A5079331774,2013,149.8,42.6,9.2,5.0,0.2843791722296395,0.5434782608695653,AAAI,last,nonaward,
A5079333668,2013,76.6,9.0,5.6,2.4,0.1174934725848564,0.4285714285714286,VLDB,middle,nonaward,
A5079427051,2006,588.6,2682.0,15.0,42.2,4.556574923547401,2.813333333333333,ICML,middle,nonaward,
A5079440863,2013,0.8,3.6,0.4,0.6,4.5,1.4999999999999998,AAAI,first,nonaward,
A5079503076,2014,170.8,4.4,1.0,0.4,0.0257611241217798,0.4,SODA,middle,nonaward,
A5079560717,2014,0.0,24.2,1.2,3.4,,2.833333333333333,CHI,first,nonaward,
A5079584430,2013,116.8,97.8,7.6,13.6,0.8373287671232876,1.7894736842105263,VLDB,middle,nonaward,
A5079888779,2013,324.6,153.8,5.2,6.0,0.4738139248305607,1.1538461538461535,ICSE,last,nonaward,
A5080121034,2016,4519.6,4458.6,56.6,64.4,0.9865032303743694,1.137809187279152,UIST,middle,nonaward,
A5080148990,2015,0.0,0.0,0.0,0.0,,,MOBICOM,middle,nonaward,
A5080418218,2007,34.2,2.0,2.6,0.2,0.0584795321637426,0.0769230769230769,ACL,first,nonaward,
A5080525324,2007,2.0,133.0,0.4,2.0,66.5,5.0,SOSP,last,nonaward,
A5080608636,2016,3.0,9.6,0.6,1.0,3.2,1.6666666666666667,IJCAI,middle,nonaward,
A5080646031,2016,99.4,31.8,2.0,2.8,0.3199195171026157,1.4,IJCAI,middle,nonaward,
A5080675126,2016,0.0,35.6,0.0,2.4,,,ICML,first,nonaward,
A5080772091,2018,63.6,58.8,5.0,9.0,0.9245283018867924,1.8,AAAI,last,nonaward,
A5080831832,2013,109.0,22.6,2.8,0.8,0.2073394495412844,0.2857142857142857,UIST,first,nonaward,
A5080900102,2002,0.0,0.0,0.0,0.0,,,FOCS,first,nonaward,
A5080989652,2008,3.8,2452.6,0.2,1.4,645.421052631579,6.999999999999999,OSDI,middle,nonaward,
A5081022073,2007,121.0,24.2,1.6,1.6,0.1999999999999999,1.0,SOSP,middle,nonaward,
A5081029231,2015,4.0,10.4,9.0,21.8,2.6,2.4222222222222225,FSE,first,nonaward,
A5081120128,2015,244.6,160.4,9.0,14.6,0.6557645134914146,1.6222222222222222,IJCAI,middle,nonaward,
A5081216926,2016,0.0,0.0,0.0,0.0,,,IJCAI,first,nonaward,
A5081225515,2016,1182.8,484.6,31.8,18.2,0.4097057828880622,0.5723270440251572,FSE,middle,nonaward,
A5081366480,2013,564.8,282.2,17.8,8.8,0.4996458923512748,0.4943820224719101,UIST,last,nonaward,
A5081389855,2018,0.0,0.0,0.0,0.0,,,IJCAI,middle,nonaward,
A5081679946,2014,0.8,0.6,0.2,0.2,0.7499999999999999,1.0,VLDB,middle,nonaward,
A5081800415,2013,4.0,0.6,2.6,2.0,0.15,0.7692307692307692,CHI,last,nonaward,
A5081801523,2007,418.2,229.2,7.6,9.2,0.5480631276901005,1.2105263157894737,CVPR,last,nonaward,
A5081808759,2014,568.4,542.0,1.4,6.4,0.9535538353272344,4.571428571428572,SODA,middle,nonaward,
A5081857522,2015,3.4,8.4,0.4,0.2,2.4705882352941178,0.5,UIST,last,nonaward,
A5081927864,2005,82.8,113.8,3.4,3.0,1.3743961352657006,0.8823529411764706,ICSE,first,nonaward,
A5081982372,2007,89.0,1.8,1.8,0.2,0.0202247191011235,0.1111111111111111,SOSP,middle,nonaward,
A5082025700,2015,34.2,0.0,0.6,0.0,0.0,0.0,SOSP,middle,nonaward,
A5082069042,2016,51.8,44.0,9.0,7.6,0.8494208494208495,0.8444444444444444,ICSE,last,nonaward,
A5082163396,2017,12.0,45.2,0.8,3.4,3.766666666666667,4.25,NeurIPS,middle,nonaward,
A5082164627,2011,12.4,27.4,2.8,4.2,2.2096774193548385,1.5000000000000002,FOCS,middle,nonaward,
A5082176398,2017,114.6,68.4,9.8,9.0,0.5968586387434556,0.9183673469387754,CVPR,first,nonaward,
A5082211098,2010,77.2,29.4,2.8,32.0,0.3808290155440414,11.428571428571429,AAAI,first,nonaward,
A5082319187,2006,714.8,1628.6,17.8,33.8,2.278399552322328,1.8988764044943816,ICML,middle,nonaward,
A5082398034,2014,189.2,66.6,8.2,8.2,0.3520084566596194,1.0,FSE,last,nonaward,
A5082531747,2018,75.8,84.0,6.6,3.0,1.108179419525066,0.4545454545454546,SODA,middle,nonaward,
A5082653046,2014,339.0,284.4,8.6,11.2,0.838938053097345,1.3023255813953487,INFOCOM,middle,nonaward,
A5082808262,2010,216.2,1177.2,1.8,13.6,5.444958371877892,7.555555555555555,OSDI,middle,nonaward,
A5082940158,2018,0.0,98.4,0.0,2.8,,,IJCAI,middle,nonaward,
A5083306492,2015,5.6,10.0,1.6,1.8,1.7857142857142858,1.125,PODS,first,nonaward,
A5083419958,2016,17.6,7.2,3.4,4.6,0.409090909090909,1.352941176470588,STOC,last,nonaward,
A5083523172,2003,0.0,7.6,0.0,0.6,,,IJCAI,middle,nonaward,
A5083867344,2011,550.6,290.6,23.0,14.8,0.527787867780603,0.6434782608695653,SOSP,last,nonaward,
A5083976078,2004,8.8,99.6,2.0,7.6,11.318181818181817,3.8,ICSE,middle,nonaward,
A5084051792,2014,818.0,313.0,7.6,6.2,0.382640586797066,0.8157894736842106,S&P,last,nonaward,
A5084092408,2018,1955.0,919.4,33.6,34.6,0.4702813299232736,1.0297619047619049,SODA,middle,nonaward,
A5084126023,2010,2243.8,972.8,14.0,10.8,0.433550227292985,0.7714285714285715,ICML,last,nonaward,
A5084213178,2008,915.0,528.4,11.2,13.4,0.5774863387978142,1.1964285714285716,S&P,middle,nonaward,
A5084281925,2016,618.2,1022.8,7.6,5.8,1.6544807505661596,0.7631578947368421,UIST,middle,nonaward,
A5084315644,2012,2.8,9.4,1.0,1.2,3.3571428571428577,1.2,ICML,first,nonaward,
A5084455368,2014,27.4,146.0,1.2,1.2,5.328467153284672,1.0,SODA,middle,nonaward,
A5084469975,2010,24.8,15.0,3.0,4.0,0.6048387096774194,1.3333333333333333,AAAI,middle,nonaward,
A5084499878,2013,3033.8,2276.8,35.2,36.0,0.7504779484474916,1.0227272727272727,AAAI,last,nonaward,
A5084870386,2009,680.0,167.2,12.6,11.0,0.2458823529411764,0.873015873015873,VLDB,last,nonaward,
A5084882914,2014,29.4,13.0,1.2,1.2,0.4421768707482993,1.0,SODA,middle,nonaward,
A5084900407,2011,23.2,124.6,1.4,9.0,5.370689655172414,6.428571428571429,SOSP,middle,nonaward,
A5084985579,2013,75.4,14.8,7.2,5.4,0.1962864721485411,0.75,VLDB,last,nonaward,
A5085032007,2013,1151.8,139.2,7.4,1.8,0.1208543149852404,0.2432432432432432,AAAI,middle,nonaward,
A5085127350,2001,146.0,1331.4,4.4,6.8,9.119178082191782,1.5454545454545452,ICCV,first,nonaward,
A5085222174,2003,208.8,234.8,4.0,6.6,1.1245210727969348,1.65,FOCS,middle,nonaward,
A5085261097,2015,18.0,157.4,1.6,12.0,8.744444444444445,7.5,CHI,first,nonaward,
A5085290420,2006,0.0,12.4,0.4,4.2,,10.5,ICML,middle,nonaward,
A5085382896,2006,396.6,5096.0,10.8,63.4,12.849218356026222,5.87037037037037,ICML,middle,nonaward,
A5085431646,2018,319.4,359.4,11.4,13.4,1.1252348152786475,1.1754385964912282,SODA,middle,nonaward,
A5085438892,2008,108.0,95.4,2.0,3.4,0.8833333333333334,1.7,OSDI,first,nonaward,
A5085519104,2015,11.6,95.0,3.4,4.0,8.189655172413794,1.1764705882352942,CIKM,middle,nonaward,
A5085643229,2006,164.4,360.8,2.2,5.6,2.194647201946472,2.545454545454545,CVPR,first,nonaward,
A5085687963,2012,76.0,126.6,4.4,7.6,1.6657894736842105,1.727272727272727,ICSE,last,nonaward,
A5085861007,2007,0.0,79.0,0.0,2.2,,,ICSE,first,nonaward,
A5085916845,2008,53.0,104.2,5.2,11.2,1.9660377358490568,2.1538461538461537,AAAI,last,nonaward,
A5085945429,2018,79.8,18.2,2.6,2.2,0.2280701754385964,0.8461538461538461,OSDI,middle,nonaward,
A5086166992,2015,1.8,2.8,0.4,1.2,1.5555555555555554,3.0,CIKM,first,nonaward,
A5086433638,2006,6.0,40.0,0.8,2.2,6.666666666666667,2.75,SIGMOD,first,nonaward,
A5086558126,2003,78.6,174.2,4.6,10.0,2.2162849872773536,2.173913043478261,ICSE,middle,nonaward,
A5086570524,2014,15.6,152.0,1.6,4.8,9.743589743589745,3.0,INFOCOM,first,nonaward,
A5086616243,2008,169.6,114.8,7.2,8.4,0.6768867924528302,1.1666666666666667,S&P,middle,nonaward,
A5086627069,2017,74.4,34.8,6.4,5.8,0.4677419354838709,0.90625,VLDB,last,nonaward,
A5086844548,2011,109.2,392.2,13.4,21.8,3.5915750915750912,1.626865671641791,FOCS,middle,nonaward,
A5086980677,2015,47.6,59.6,2.2,6.6,1.2521008403361344,3.0,SOSP,middle,nonaward,
A5087020709,2008,5.8,55.8,0.6,1.4,9.620689655172413,2.333333333333333,AAAI,first,nonaward,
A5087025582,2007,1450.0,433.0,20.4,19.4,0.2986206896551724,0.9509803921568628,STOC,first,nonaward,
A5087154420,2008,766.6,328.0,7.2,6.4,0.4278632924602139,0.888888888888889,NSDI,middle,nonaward,
A5087260448,2012,19.4,5.8,1.8,0.6,0.2989690721649484,0.3333333333333333,KDD,first,nonaward,
A5087367773,2016,67.0,29.0,10.2,5.4,0.4328358208955223,0.5294117647058825,STOC,middle,nonaward,
A5087547134,2003,338.8,883.2,5.8,14.4,2.606847697756789,2.4827586206896552,ICSE,middle,nonaward,
A5087587379,2008,308.4,339.6,7.2,8.8,1.1011673151750974,1.2222222222222223,FOCS,last,nonaward,
A5087775599,2003,0.0,116.2,0.0,3.6,,,IJCAI,middle,nonaward,
A5087781429,2012,100.6,240.4,2.4,3.4,2.389662027833002,1.4166666666666667,AAAI,middle,nonaward,
A5087879595,2004,13.4,6.8,1.0,0.2,0.5074626865671642,0.2,OSDI,first,nonaward,
A5087949585,2006,0.0,27.6,0.0,1.0,,,SIGMOD,middle,nonaward,
A5087963362,2015,0.4,0.0,0.4,0.0,0.0,0.0,ICSE,middle,nonaward,
A5087996332,2017,104.8,100.2,5.6,7.4,0.9561068702290076,1.3214285714285716,SIGIR,first,nonaward,
A5088055007,2006,597.6,4817.8,17.4,63.0,8.061914323962517,3.620689655172414,ICML,middle,nonaward,
A5088135366,2006,843.0,1646.8,33.8,40.4,1.9534994068801896,1.1952662721893492,VLDB,last,nonaward,
A5088315797,2005,1295.8,1103.4,16.4,19.8,0.8515202963420282,1.207317073170732,VLDB,last,nonaward,
A5088577458,2018,34.4,12.2,8.2,5.0,0.3546511627906977,0.6097560975609757,KDD,last,nonaward,
A5088791029,2018,314.6,46.4,7.4,2.6,0.147488874761602,0.3513513513513513,OSDI,middle,nonaward,
A5088855767,2015,2273.8,71.6,11.2,5.0,0.0314891371272759,0.4464285714285714,S&P,first,nonaward,
A5089062610,2016,0.2,207.8,0.4,7.4,1039.0,18.5,FSE,first,nonaward,
A5089095204,2008,129.0,194.0,9.2,22.2,1.503875968992248,2.4130434782608696,KDD,first,nonaward,
A5089135250,2007,91.2,100.2,4.6,3.4,1.0986842105263157,0.7391304347826088,SOSP,middle,nonaward,
A5089343422,2006,30.4,0.2,0.8,0.2,0.006578947368421,0.25,SIGMOD,first,nonaward,
A5089433655,2015,12.0,15.0,2.0,0.8,1.25,0.4,NeurIPS,first,nonaward,
A5089542402,2000,502.6,802.6,8.6,16.0,1.5968961400716275,1.8604651162790695,AAAI,last,nonaward,
A5089823917,2005,160.2,225.6,9.4,9.4,1.408239700374532,1.0,PODS,first,nonaward,
A5089843782,2016,122.8,79.4,5.2,4.8,0.6465798045602607,0.923076923076923,IJCAI,middle,nonaward,
A5089970457,2013,274.6,6.2,2.2,1.0,0.0225782957028404,0.4545454545454545,ICSE,last,nonaward,
A5089989028,2009,81.0,439.0,1.4,5.4,5.419753086419753,3.8571428571428577,CHI,middle,nonaward,
A5090061474,2000,0.2,2.6,0.6,0.6,13.0,1.0,AAAI,first,nonaward,
A5090084463,2003,21.2,131.4,2.4,14.2,6.19811320754717,5.916666666666667,ICSE,first,nonaward,
A5090141062,2018,16.6,118.0,1.8,3.0,7.108433734939759,1.6666666666666663,SODA,middle,nonaward,
A5090235510,2011,75.8,110.8,3.0,5.6,1.4617414248021108,1.8666666666666665,ICSE,middle,nonaward,
A5090261891,2012,1236.6,759.6,4.0,9.4,0.6142649199417759,2.35,AAAI,first,nonaward,
A5090311560,2016,384.8,140.0,7.2,2.8,0.3638253638253638,0.3888888888888888,OSDI,middle,nonaward,
A5090348079,2017,28.6,0.0,1.0,0.0,0.0,0.0,VLDB,middle,nonaward,
A5090361945,2018,1933.0,963.6,31.8,38.0,0.4984997413347129,1.1949685534591197,SODA,middle,nonaward,
A5090410754,2009,0.0,0.0,0.0,0.0,,,S&P,middle,nonaward,
A5090720658,2018,235.4,126.4,13.2,11.4,0.5369583687340697,0.8636363636363638,ACL,first,nonaward,
A5090729930,2006,539.8,474.4,11.6,8.0,0.8788440163023342,0.6896551724137931,VLDB,last,nonaward,
A5090745043,2016,171.2,17.4,14.0,7.4,0.1016355140186915,0.5285714285714286,CHI,first,nonaward,
A5090840518,2010,0.0,0.0,0.0,0.0,,,ICSE,middle,nonaward,
A5090849099,2012,136.8,77.0,3.8,2.0,0.5628654970760233,0.5263157894736842,SODA,last,nonaward,
A5091037083,2003,171.4,48.6,5.6,4.8,0.2835472578763127,0.8571428571428572,WWW,last,nonaward,
A5091048049,2012,0.2,33.0,0.2,3.0,165.0,15.0,AAAI,first,nonaward,
A5091244919,2010,1752.2,619.6,26.4,26.0,0.3536126013012213,0.9848484848484848,STOC,middle,nonaward,
A5091329448,2016,7.8,4.8,1.2,3.0,0.6153846153846154,2.5,ICML,first,nonaward,
A5091339763,2018,83.8,224.6,7.8,11.2,2.6801909307875897,1.435897435897436,SODA,middle,nonaward,
A5091384549,2017,6.2,1.2,2.4,3.4,0.1935483870967742,1.4166666666666667,SIGIR,first,nonaward,
A5091462128,2007,107.2,78.8,13.0,3.6,0.7350746268656716,0.2769230769230769,STOC,last,nonaward,
A5091683403,2011,113.0,130.0,7.8,10.8,1.1504424778761062,1.3846153846153848,VLDB,middle,nonaward,
A5091742813,2010,97.2,77.2,4.8,9.0,0.7942386831275721,1.875,VLDB,first,nonaward,
A5091784079,2005,0.0,0.0,0.0,0.0,,,SOSP,first,nonaward,
A5091879812,2010,286.0,665.4,20.8,30.8,2.3265734265734266,1.4807692307692308,CIKM,middle,nonaward,
A5100323476,2007,115.4,178.0,4.0,15.6,1.5424610051993066,3.9,CHI,first,nonaward,
A5100328229,2014,27.8,111.8,1.8,5.6,4.0215827338129495,3.1111111111111107,INFOCOM,first,nonaward,
A5100329548,2018,54.6,1056.8,7.2,27.0,19.355311355311358,3.75,NeurIPS,last,nonaward,
A5100331052,2010,12.2,125.8,1.4,6.0,10.311475409836063,4.285714285714286,STOC,first,nonaward,
A5100337268,2014,10.8,88.0,2.0,6.0,8.148148148148147,3.0,INFOCOM,last,nonaward,
A5100343061,2017,121.8,305.8,7.4,16.2,2.5106732348111658,2.189189189189189,FSE,middle,nonaward,
A5100348109,2014,93.0,460.0,1.0,3.0,4.946236559139785,3.0,SODA,middle,nonaward,
A5100362684,2010,26.6,87.8,3.4,2.8,3.300751879699248,0.8235294117647058,VLDB,last,nonaward,
A5100372621,2017,18.2,10.4,1.4,1.8,0.5714285714285715,1.2857142857142858,UIST,middle,nonaward,
A5100375112,2018,15.4,13.6,1.2,1.6,0.8831168831168831,1.3333333333333337,OSDI,middle,nonaward,
A5100393616,2011,21.6,116.4,2.0,10.6,5.388888888888888,5.3,AAAI,last,nonaward,
A5100394750,2015,1254.6,1451.2,26.6,39.6,1.1567033317392,1.4887218045112782,MOBICOM,middle,nonaward,
A5100396435,2015,172.8,567.4,4.8,9.8,3.2835648148148144,2.041666666666667,SOSP,middle,nonaward,
A5100403348,2018,5.2,11.8,2.4,3.8,2.269230769230769,1.5833333333333333,ICSE,last,nonaward,
A5100410313,2013,610.4,370.6,5.4,7.6,0.6071428571428572,1.4074074074074072,UIST,first,nonaward,
A5100412739,2018,93.2,133.0,10.8,8.8,1.427038626609442,0.8148148148148149,NeurIPS,middle,nonaward,
A5100422092,2009,265.8,338.6,8.0,21.0,1.273890142964635,2.625,VLDB,middle,nonaward,
A5100422092,2014,308.2,940.0,18.4,29.4,3.0499675535366646,1.5978260869565215,VLDB,first,nonaward,
A5100431222,2010,10.8,197.8,3.2,14.4,18.314814814814813,4.5,VLDB,first,nonaward,
A5100442237,2010,0.8,41.8,0.4,1.6,52.24999999999999,4.0,OSDI,middle,nonaward,
A5100442242,2018,413.8,247.0,5.4,9.2,0.596906718221363,1.7037037037037035,OSDI,last,nonaward,
A5100450470,2017,86.0,339.4,4.8,11.0,3.946511627906976,2.291666666666667,VLDB,middle,nonaward,
A5100450575,2015,87.8,145.0,11.4,9.8,1.651480637813212,0.8596491228070176,SOSP,middle,nonaward,
A5100452974,2013,450.6,1181.8,8.6,11.8,2.6227252552152684,1.3720930232558142,ICSE,middle,nonaward,
A5100462351,2018,38.0,16.4,0.4,1.2,0.431578947368421,3.0,IJCAI,first,nonaward,
A5100513265,2011,54.0,81.2,6.4,4.8,1.5037037037037038,0.7499999999999999,AAAI,middle,nonaward,
A5100600328,2006,26.6,2949.6,1.4,18.4,110.88721804511276,13.142857142857142,ICML,middle,nonaward,
A5100601237,2016,7532.4,4326.6,42.4,41.8,0.5743985980563965,0.9858490566037736,UIST,middle,nonaward,
