author_id,award_year,rel_year,pubs,cits
A5077002817,2011,0,10,1387
A5077002817,2011,1,7,316
A5077002817,2011,2,3,182
A5077002817,2011,3,7,486
A5077002817,2011,4,2,26
A5077002817,2011,5,7,42
A5112875487,2011,-5,11,320
A5112875487,2011,-4,12,2423
A5112875487,2011,-3,9,892
A5112875487,2011,-2,10,808
A5112875487,2011,-1,18,1383
A5112875487,2011,0,8,987
A5112875487,2011,1,9,587
A5112875487,2011,2,10,257
A5112875487,2011,3,6,207
A5112875487,2011,4,5,4
A5112875487,2011,5,1,8
A5085538238,2011,-5,17,216
A5085538238,2011,-4,12,232
A5085538238,2011,-3,1,7
A5085538238,2011,-2,1,1
A5085538238,2011,-1,0,0
A5085538238,2011,0,3,974
A5085538238,2011,1,4,10
A5085538238,2011,2,8,271
A5085538238,2011,3,2,378
A5085538238,2011,4,20,185
A5085538238,2011,5,13,237
A5034529404,2002,-5,20,862
A5034529404,2002,-4,18,867
A5034529404,2002,-3,20,568
A5034529404,2002,-2,13,216
A5034529404,2002,-1,20,558
A5034529404,2002,0,22,348
A5034529404,2002,1,28,562
A5034529404,2002,2,20,1484
A5034529404,2002,3,24,383
A5034529404,2002,4,9,40
A5034529404,2002,5,7,32
A5080142151,2002,-5,0,0
A5080142151,2002,-4,1,3
A5080142151,2002,-3,4,89
A5080142151,2002,-2,6,181
A5080142151,2002,-1,3,37
A5080142151,2002,0,10,350
A5080142151,2002,1,22,400
A5080142151,2002,2,12,453
A5080142151,2002,3,10,124
A5080142151,2002,4,11,190
A5080142151,2002,5,15,414
A5083363281,2002,-5,4,46
A5083363281,2002,-4,3,128
A5083363281,2002,-3,12,452
A5083363281,2002,-2,7,173
A5083363281,2002,-1,9,371
A5083363281,2002,0,8,78
A5083363281,2002,1,10,203
A5083363281,2002,2,6,166
A5083363281,2002,3,12,292
A5083363281,2002,4,15,188
A5083363281,2002,5,7,125
A5056523340,2002,-5,0,0
A5056523340,2002,-4,0,0
A5056523340,2002,-3,0,0
A5056523340,2002,-2,1,9
A5056523340,2002,-1,1,0
A5056523340,2002,0,5,215
A5056523340,2002,1,2,1
A5056523340,2002,2,1,8
A5056523340,2002,3,4,14
A5056523340,2002,4,5,29
A5056523340,2002,5,2,11
A5108405470,2002,-5,0,0
A5108405470,2002,-4,1,1
A5108405470,2002,-3,2,101
A5108405470,2002,-2,0,0
A5108405470,2002,-1,3,23
A5108405470,2002,0,7,214
A5108405470,2002,1,7,206
A5108405470,2002,2,4,88
A5108405470,2002,3,7,125
A5108405470,2002,4,8,53
A5108405470,2002,5,3,21
A5000867187,2002,-5,0,0
A5000867187,2002,-4,0,0
A5000867187,2002,-3,0,0
A5000867187,2002,-2,1,2
A5000867187,2002,-1,8,118
A5000867187,2002,0,9,230
A5000867187,2002,1,7,206
A5000867187,2002,2,4,99
A5000867187,2002,3,11,186
A5000867187,2002,4,12,61
A5000867187,2002,5,3,17
A5065277559,2002,-5,0,0
A5065277559,2002,-4,1,3
A5065277559,2002,-3,5,163
A5065277559,2002,-2,2,33
A5065277559,2002,-1,7,70
A5065277559,2002,0,10,314
A5065277559,2002,1,8,206
A5065277559,2002,2,3,65
A5065277559,2002,3,4,72
A5065277559,2002,4,3,10
A5065277559,2002,5,1,18
A5002180750,2002,-5,3,4
A5002180750,2002,-4,1,0
A5002180750,2002,-3,1,42
A5002180750,2002,-2,5,1
A5002180750,2002,-1,2,2
A5002180750,2002,0,1,5
A5002180750,2002,1,1,0
A5002180750,2002,2,1,4
A5002180750,2002,3,2,4
A5002180750,2002,4,3,7
A5002180750,2002,5,0,0
A5064686531,2002,-5,0,0
A5064686531,2002,-4,0,0
A5064686531,2002,-3,0,0
A5064686531,2002,-2,0,0
A5064686531,2002,-1,0,0
A5064686531,2002,0,2,3
A5064686531,2002,1,0,0
A5064686531,2002,2,1,3
A5064686531,2002,3,0,0
A5064686531,2002,4,0,0
A5064686531,2002,5,1,1
A5105356861,2003,-5,6,241
A5105356861,2003,-4,9,6570
A5105356861,2003,-3,11,2564
A5105356861,2003,-2,11,1436
A5105356861,2003,-1,6,364
A5105356861,2003,0,16,2857
A5105356861,2003,1,12,1915
A5105356861,2003,2,16,2905
A5105356861,2003,3,7,286
A5105356861,2003,4,8,254
A5105356861,2003,5,14,1761
A5043936415,2003,-5,2,86
A5043936415,2003,-4,1,115
A5043936415,2003,-3,8,1817
A5043936415,2003,-2,4,238
A5043936415,2003,-1,12,199
A5043936415,2003,0,12,1272
A5043936415,2003,1,7,189
A5043936415,2003,2,19,431
A5043936415,2003,3,7,85
A5043936415,2003,4,9,231
A5043936415,2003,5,6,161
A5088826068,2003,-5,11,529
A5088826068,2003,-4,4,81
A5088826068,2003,-3,4,1804
A5088826068,2003,-2,5,441
A5088826068,2003,-1,4,92
A5088826068,2003,0,8,1755
A5088826068,2003,1,6,748
A5088826068,2003,2,11,2452
A5088826068,2003,3,13,1090
A5088826068,2003,4,12,699
A5088826068,2003,5,17,1396
A5103685393,2003,-5,0,0
A5103685393,2003,-4,1,15
A5103685393,2003,-3,4,1671
A5103685393,2003,-2,2,195
A5103685393,2003,-1,1,6
A5103685393,2003,0,3,979
A5103685393,2003,1,2,7
A5103685393,2003,2,3,105
A5103685393,2003,3,0,0
A5103685393,2003,4,0,0
A5103685393,2003,5,1,3
A5110701511,2003,-5,5,76
A5110701511,2003,-4,5,111
A5110701511,2003,-3,3,1662
A5110701511,2003,-2,6,431
A5110701511,2003,-1,4,257
A5110701511,2003,0,10,1121
A5110701511,2003,1,6,159
A5110701511,2003,2,9,323
A5110701511,2003,3,2,21
A5110701511,2003,4,7,85
A5110701511,2003,5,14,546
A5024803432,2003,-5,10,6163
A5024803432,2003,-4,6,496
A5024803432,2003,-3,8,403
A5024803432,2003,-2,4,1145
A5024803432,2003,-1,11,431
A5024803432,2003,0,18,1097
A5024803432,2003,1,13,2568
A5024803432,2003,2,10,1286
A5024803432,2003,3,12,785
A5024803432,2003,4,19,3206
A5024803432,2003,5,12,1274
A5086904495,2003,-5,2,118
A5086904495,2003,-4,4,451
A5086904495,2003,-3,2,123
A5086904495,2003,-2,4,37
A5086904495,2003,-1,5,206
A5086904495,2003,0,7,728
A5086904495,2003,1,5,680
A5086904495,2003,2,5,927
A5086904495,2003,3,3,408
A5086904495,2003,4,4,62
A5086904495,2003,5,7,518
A5030116441,2003,-5,3,32
A5030116441,2003,-4,1,95
A5030116441,2003,-3,2,123
A5030116441,2003,-2,0,0
A5030116441,2003,-1,3,43
A5030116441,2003,0,1,592
A5030116441,2003,1,0,0
A5030116441,2003,2,0,0
A5030116441,2003,3,0,0
A5030116441,2003,4,0,0
A5030116441,2003,5,0,0
A5041706388,2003,-5,1,9
A5041706388,2003,-4,1,22
A5041706388,2003,-3,3,2
A5041706388,2003,-2,4,1598
A5041706388,2003,-1,8,597
A5041706388,2003,0,13,3423
A5041706388,2003,1,8,559
A5041706388,2003,2,12,1661
A5041706388,2003,3,18,839
A5041706388,2003,4,18,3595
A5041706388,2003,5,10,418
A5018777906,2003,-5,0,0
A5018777906,2003,-4,1,23
A5018777906,2003,-3,5,83
A5018777906,2003,-2,2,74
A5018777906,2003,-1,7,747
A5018777906,2003,0,10,1080
A5018777906,2003,1,8,753
A5018777906,2003,2,8,659
A5018777906,2003,3,10,553
A5018777906,2003,4,17,818
A5018777906,2003,5,12,1101
A5050068584,2003,-5,0,0
A5050068584,2003,-4,0,0
A5050068584,2003,-3,0,0
A5050068584,2003,-2,1,69
A5050068584,2003,-1,1,1
A5050068584,2003,0,3,916
A5050068584,2003,1,3,556
A5050068584,2003,2,5,394
A5050068584,2003,3,0,0
A5050068584,2003,4,3,156
A5050068584,2003,5,5,106
A5001035442,2003,-5,0,0
A5001035442,2003,-4,0,0
A5001035442,2003,-3,2,21
A5001035442,2003,-2,1,69
A5001035442,2003,-1,4,478
A5001035442,2003,0,8,971
A5001035442,2003,1,6,1152
A5001035442,2003,2,7,1306
A5001035442,2003,3,7,237
A5001035442,2003,4,9,1265
A5001035442,2003,5,12,976
A5007368382,2003,-5,3,173
A5007368382,2003,-4,4,123
A5007368382,2003,-3,4,67
A5007368382,2003,-2,4,1225
A5007368382,2003,-1,12,233
A5007368382,2003,0,47,2067
A5007368382,2003,1,4,104
A5007368382,2003,2,11,768
A5007368382,2003,3,12,151
A5007368382,2003,4,18,5323
A5007368382,2003,5,10,554
A5033770678,2008,-5,0,0
A5033770678,2008,-4,5,50
A5033770678,2008,-3,4,257
A5033770678,2008,-2,4,415
A5033770678,2008,-1,10,229
A5033770678,2008,0,9,1024
A5033770678,2008,1,4,675
A5033770678,2008,2,8,186
A5033770678,2008,3,8,163
A5033770678,2008,4,4,44
A5033770678,2008,5,13,212
A5071016611,2008,-5,7,2068
A5071016611,2008,-4,10,1087
A5071016611,2008,-3,11,1364
A5071016611,2008,-2,14,325
A5071016611,2008,-1,13,1047
A5071016611,2008,0,6,1003
A5071016611,2008,1,5,286
A5071016611,2008,2,10,586
A5071016611,2008,3,9,784
A5071016611,2008,4,8,261
A5071016611,2008,5,7,86
A5056131799,2008,-5,0,0
A5056131799,2008,-4,4,32
A5056131799,2008,-3,3,211
A5056131799,2008,-2,1,42
A5056131799,2008,-1,1,26
A5056131799,2008,0,2,629
A5056131799,2008,1,0,0
A5056131799,2008,2,4,6
A5056131799,2008,3,2,52
A5056131799,2008,4,1,25
A5056131799,2008,5,0,0
A5086367709,2008,-5,6,343
A5086367709,2008,-4,9,923
A5086367709,2008,-3,9,590
A5086367709,2008,-2,8,328
A5086367709,2008,-1,9,216
A5086367709,2008,0,6,549
A5086367709,2008,1,11,865
A5086367709,2008,2,4,224
A5086367709,2008,3,7,109
A5086367709,2008,4,8,3375
A5086367709,2008,5,5,109
A5046685409,2008,-5,2,37
A5046685409,2008,-4,5,55
A5046685409,2008,-3,3,125
A5046685409,2008,-2,7,142
A5046685409,2008,-1,4,265
A5046685409,2008,0,4,567
A5046685409,2008,1,1,31
A5046685409,2008,2,12,435
A5046685409,2008,3,8,244
A5046685409,2008,4,4,1791
A5046685409,2008,5,5,96
A5024040521,2007,-5,1,94
A5024040521,2007,-4,5,474
A5024040521,2007,-3,2,17
A5024040521,2007,-2,3,94
A5024040521,2007,-1,6,99
A5024040521,2007,0,6,1159
A5024040521,2007,1,2,362
A5024040521,2007,2,7,190
A5024040521,2007,3,11,2602
A5024040521,2007,4,15,2061
A5024040521,2007,5,16,505
A5028518494,2007,-5,3,232
A5028518494,2007,-4,13,701
A5028518494,2007,-3,15,1972
A5028518494,2007,-2,18,1925
A5028518494,2007,-1,19,2000
A5028518494,2007,0,29,4235
A5028518494,2007,1,21,1613
A5028518494,2007,2,34,1520
A5028518494,2007,3,23,2289
A5028518494,2007,4,30,1952
A5028518494,2007,5,23,549
A5083908579,2007,-5,0,0
A5083908579,2007,-4,0,0
A5083908579,2007,-3,0,0
A5083908579,2007,-2,2,23
A5083908579,2007,-1,5,56
A5083908579,2007,0,4,212
A5083908579,2007,1,4,52
A5083908579,2007,2,10,330
A5083908579,2007,3,6,412
A5083908579,2007,4,5,26
A5083908579,2007,5,3,27
A5050328715,2007,-5,4,367
A5050328715,2007,-4,4,6
A5050328715,2007,-3,8,376
A5050328715,2007,-2,8,355
A5050328715,2007,-1,8,50
A5050328715,2007,0,5,254
A5050328715,2007,1,10,126
A5050328715,2007,2,19,525
A5050328715,2007,3,6,447
A5050328715,2007,4,14,114
A5050328715,2007,5,3,28
A5078578035,2007,-5,0,0
A5078578035,2007,-4,0,0
A5078578035,2007,-3,0,0
A5078578035,2007,-2,1,0
A5078578035,2007,-1,4,126
A5078578035,2007,0,3,199
A5078578035,2007,1,8,344
A5078578035,2007,2,6,120
A5078578035,2007,3,2,11
A5078578035,2007,4,1,50
A5078578035,2007,5,3,0
A5091716232,2007,-5,8,229
A5091716232,2007,-4,9,44
A5091716232,2007,-3,18,1200
A5091716232,2007,-2,11,433
A5091716232,2007,-1,19,486
A5091716232,2007,0,23,834
A5091716232,2007,1,25,632
A5091716232,2007,2,20,518
A5091716232,2007,3,23,1496
A5091716232,2007,4,23,2447
A5091716232,2007,5,15,1106
A5071969226,2015,-5,0,0
A5071969226,2015,-4,0,0
A5071969226,2015,-3,0,0
A5071969226,2015,-2,1,2
A5071969226,2015,-1,3,5
A5071969226,2015,0,5,202
A5071969226,2015,1,3,18
A5071969226,2015,2,2,26
A5071969226,2015,3,0,0
A5071969226,2015,4,0,0
A5071969226,2015,5,0,0
A5081676508,2015,-5,2,29
A5081676508,2015,-4,10,158
A5081676508,2015,-3,17,115
A5081676508,2015,-2,9,450
A5081676508,2015,-1,23,527
A5081676508,2015,0,20,398
A5081676508,2015,1,13,445
A5081676508,2015,2,18,667
A5081676508,2015,3,21,671
A5081676508,2015,4,21,338
A5081676508,2015,5,25,2291
A5091004704,2015,-5,0,0
A5091004704,2015,-4,0,0
A5091004704,2015,-3,0,0
A5091004704,2015,-2,2,23
A5091004704,2015,-1,4,118
A5091004704,2015,0,2,111
A5091004704,2015,1,1,18
A5091004704,2015,2,3,10
A5091004704,2015,3,3,57
A5091004704,2015,4,4,39
A5091004704,2015,5,4,48
A5101655460,2015,-5,17,1199
A5101655460,2015,-4,17,1846
A5101655460,2015,-3,24,1034
A5101655460,2015,-2,22,1484
A5101655460,2015,-1,70,3676
A5101655460,2015,0,33,2329
A5101655460,2015,1,14,278
A5101655460,2015,2,18,439
A5101655460,2015,3,21,346
A5101655460,2015,4,18,293
A5101655460,2015,5,26,729
A5077695306,2015,-5,0,0
A5077695306,2015,-4,0,0
A5077695306,2015,-3,0,0
A5077695306,2015,-2,0,0
A5077695306,2015,-1,0,0
A5077695306,2015,0,3,67
A5077695306,2015,1,0,0
A5077695306,2015,2,0,0
A5077695306,2015,3,0,0
A5077695306,2015,4,0,0
A5077695306,2015,5,0,0
A5072754929,2015,-5,9,394
A5072754929,2015,-4,38,565
A5072754929,2015,-3,6,43
A5072754929,2015,-2,7,255
A5072754929,2015,-1,12,926
A5072754929,2015,0,23,662
A5072754929,2015,1,15,612
A5072754929,2015,2,13,375
A5072754929,2015,3,5,224
A5072754929,2015,4,15,308
A5072754929,2015,5,9,148
A5004685876,2015,-5,0,0
A5004685876,2015,-4,0,0
A5004685876,2015,-3,0,0
A5004685876,2015,-2,0,0
A5004685876,2015,-1,0,0
A5004685876,2015,0,1,63
A5004685876,2015,1,0,0
A5004685876,2015,2,0,0
A5004685876,2015,3,0,0
A5004685876,2015,4,0,0
A5004685876,2015,5,1,6
A5059822476,2015,-5,7,400
A5059822476,2015,-4,7,567
A5059822476,2015,-3,6,279
A5059822476,2015,-2,2,17
A5059822476,2015,-1,8,696
A5059822476,2015,0,13,211
A5059822476,2015,1,4,234
A5059822476,2015,2,7,225
A5059822476,2015,3,2,159
A5059822476,2015,4,4,111
A5059822476,2015,5,1,73
A5087317622,2015,-5,5,35
A5087317622,2015,-4,7,132
A5087317622,2015,-3,5,37
A5087317622,2015,-2,14,79
A5087317622,2015,-1,13,426
A5087317622,2015,0,7,327
A5087317622,2015,1,12,121
A5087317622,2015,2,13,548
A5087317622,2015,3,10,284
A5087317622,2015,4,11,121
A5087317622,2015,5,8,141
A5109364915,2015,-5,0,0
A5109364915,2015,-4,0,0
A5109364915,2015,-3,0,0
A5109364915,2015,-2,1,2
A5109364915,2015,-1,0,0
A5109364915,2015,0,1,63
A5109364915,2015,1,0,0
A5109364915,2015,2,5,159
A5109364915,2015,3,0,0
A5109364915,2015,4,0,0
A5109364915,2015,5,0,0
A5021257546,2001,-5,2,0
A5021257546,2001,-4,5,520
A5021257546,2001,-3,0,0
A5021257546,2001,-2,3,586
A5021257546,2001,-1,2,484
A5021257546,2001,0,2,6373
A5021257546,2001,1,4,590
A5021257546,2001,2,2,1109
A5021257546,2001,3,10,570
A5021257546,2001,4,4,575
A5021257546,2001,5,9,3248
A5085020955,2001,-5,0,0
A5085020955,2001,-4,2,9
A5085020955,2001,-3,2,2
A5085020955,2001,-2,3,185
A5085020955,2001,-1,0,0
A5085020955,2001,0,4,6427
A5085020955,2001,1,4,596
A5085020955,2001,2,8,2527
A5085020955,2001,3,4,1640
A5085020955,2001,4,8,780
A5085020955,2001,5,10,3744
A5111929615,2001,-5,3,273
A5111929615,2001,-4,0,0
A5111929615,2001,-3,3,145
A5111929615,2001,-2,3,3027
A5111929615,2001,-1,2,144
A5111929615,2001,0,5,2764
A5111929615,2001,1,2,335
A5111929615,2001,2,3,145
A5111929615,2001,3,3,30
A5111929615,2001,4,4,264
A5111929615,2001,5,3,181
A5001594573,2001,-5,7,624
A5001594573,2001,-4,14,2514
A5001594573,2001,-3,7,1080
A5001594573,2001,-2,12,1900
A5001594573,2001,-1,9,16203
A5001594573,2001,0,4,2626
A5001594573,2001,1,35,20860
A5001594573,2001,2,10,1236
A5001594573,2001,3,12,5632
A5001594573,2001,4,20,2521
A5001594573,2001,5,17,1948
A5068774836,2001,-5,0,0
A5068774836,2001,-4,0,0
A5068774836,2001,-3,0,0
A5068774836,2001,-2,0,0
A5068774836,2001,-1,0,0
A5068774836,2001,0,3,1200
A5068774836,2001,1,0,0
A5068774836,2001,2,3,111
A5068774836,2001,3,5,790
A5068774836,2001,4,2,2929
A5068774836,2001,5,2,46
A5085770881,2001,-5,6,164
A5085770881,2001,-4,10,192
A5085770881,2001,-3,9,34
A5085770881,2001,-2,12,326
A5085770881,2001,-1,2,32
A5085770881,2001,0,16,8625
A5085770881,2001,1,20,10053
A5085770881,2001,2,18,344
A5085770881,2001,3,15,821
A5085770881,2001,4,15,390
A5085770881,2001,5,28,300
A5061200287,2017,-5,0,0
A5061200287,2017,-4,0,0
A5061200287,2017,-3,0,0
A5061200287,2017,-2,0,0
A5061200287,2017,-1,1,69
A5061200287,2017,0,3,9601
A5061200287,2017,1,1,27
A5061200287,2017,2,3,145
A5061200287,2017,3,8,1484
A5061200287,2017,4,20,747
A5061200287,2017,5,9,259
A5101704281,2017,-5,1,0
A5101704281,2017,-4,0,0
A5101704281,2017,-3,0,0
A5101704281,2017,-2,1,1
A5101704281,2017,-1,7,289
A5101704281,2017,0,5,9636
A5101704281,2017,1,7,35
A5101704281,2017,2,6,127
A5101704281,2017,3,5,53
A5101704281,2017,4,10,336
A5101704281,2017,5,1,9
A5007444897,2017,-5,0,0
A5007444897,2017,-4,0,0
A5007444897,2017,-3,1,0
A5007444897,2017,-2,1,32
A5007444897,2017,-1,0,0
A5007444897,2017,0,1,9478
A5007444897,2017,1,0,0
A5007444897,2017,2,0,0
A5007444897,2017,3,1,58
A5007444897,2017,4,2,1
A5007444897,2017,5,0,0
A5074676968,2017,-5,2,47
A5074676968,2017,-4,1,30
A5074676968,2017,-3,3,421
A5074676968,2017,-2,2,17
A5074676968,2017,-1,6,222
A5074676968,2017,0,4,9516
A5074676968,2017,1,2,94
A5074676968,2017,2,5,82
A5074676968,2017,3,12,436
A5074676968,2017,4,6,215
A5074676968,2017,5,4,5
A5100344522,2017,-5,32,1731
A5100344522,2017,-4,46,2438
A5100344522,2017,-3,63,1272
A5100344522,2017,-2,48,658
A5100344522,2017,-1,50,1271
A5100344522,2017,0,47,9928
A5100344522,2017,1,47,775
A5100344522,2017,2,46,1704
A5100344522,2017,3,62,533
A5100344522,2017,4,57,439
A5100344522,2017,5,41,236
A5080903368,2017,-5,7,7
A5080903368,2017,-4,2,7
A5080903368,2017,-3,6,10
A5080903368,2017,-2,3,26
A5080903368,2017,-1,6,91
A5080903368,2017,0,8,9639
A5080903368,2017,1,3,2
A5080903368,2017,2,3,0
A5080903368,2017,3,3,75
A5080903368,2017,4,9,62
A5080903368,2017,5,13,144
A5068656698,2017,-5,0,0
A5068656698,2017,-4,0,0
A5068656698,2017,-3,0,0
A5068656698,2017,-2,0,0
A5068656698,2017,-1,1,69
A5068656698,2017,0,1,9478
A5068656698,2017,1,3,15
A5068656698,2017,2,2,5
A5068656698,2017,3,1,58
A5068656698,2017,4,4,17
A5068656698,2017,5,3,1
A5101884287,2017,-5,8,139
A5101884287,2017,-4,16,513
A5101884287,2017,-3,23,1442
A5101884287,2017,-2,21,471
A5101884287,2017,-1,19,1316
A5101884287,2017,0,23,10063
A5101884287,2017,1,29,1812
A5101884287,2017,2,46,1597
A5101884287,2017,3,54,2195
A5101884287,2017,4,68,1405
A5101884287,2017,5,68,1858
A5101962613,2017,-5,0,0
A5101962613,2017,-4,0,0
A5101962613,2017,-3,2,146
A5101962613,2017,-2,3,658
A5101962613,2017,-1,9,2267
A5101962613,2017,0,15,2527
A5101962613,2017,1,10,274
A5101962613,2017,2,9,3606
A5101962613,2017,3,19,413
A5101962613,2017,4,6,174
A5101962613,2017,5,3,76
A5024108653,2017,-5,22,1725
A5024108653,2017,-4,17,119
A5024108653,2017,-3,42,1780
A5024108653,2017,-2,47,2791
A5024108653,2017,-1,102,4073
A5024108653,2017,0,134,5094
A5024108653,2017,1,96,2064
A5024108653,2017,2,127,13921
A5024108653,2017,3,117,6106
A5024108653,2017,4,101,2568
A5024108653,2017,5,72,3314
A5061429095,2017,-5,18,636
A5061429095,2017,-4,16,612
A5061429095,2017,-3,26,2143
A5061429095,2017,-2,35,2115
A5061429095,2017,-1,69,3699
A5061429095,2017,0,72,3868
A5061429095,2017,1,72,4554
A5061429095,2017,2,81,12982
A5061429095,2017,3,114,7375
A5061429095,2017,4,94,2514
A5061429095,2017,5,84,1995
A5056145687,2017,-5,71,1083
A5056145687,2017,-4,73,4361
A5056145687,2017,-3,82,3246
A5056145687,2017,-2,60,4414
A5056145687,2017,-1,78,3645
A5056145687,2017,0,71,4331
A5056145687,2017,1,79,6783
A5056145687,2017,2,79,13919
A5056145687,2017,3,56,5927
A5056145687,2017,4,60,1132
A5056145687,2017,5,91,2099
A5070230245,2017,-5,17,1168
A5070230245,2017,-4,28,737
A5070230245,2017,-3,17,533
A5070230245,2017,-2,25,1413
A5070230245,2017,-1,20,718
A5070230245,2017,0,24,971
A5070230245,2017,1,31,995
A5070230245,2017,2,30,588
A5070230245,2017,3,18,422
A5070230245,2017,4,32,488
A5070230245,2017,5,41,574
A5013458478,2017,-5,12,333
A5013458478,2017,-4,21,525
A5013458478,2017,-3,22,833
A5013458478,2017,-2,44,1697
A5013458478,2017,-1,42,1373
A5013458478,2017,0,42,1480
A5013458478,2017,1,40,1234
A5013458478,2017,2,40,614
A5013458478,2017,3,48,940
A5013458478,2017,4,36,656
A5013458478,2017,5,33,488
A5110727373,2017,-5,5,203
A5110727373,2017,-4,8,315
A5110727373,2017,-3,10,247
A5110727373,2017,-2,4,185
A5110727373,2017,-1,7,68
A5110727373,2017,0,6,266
A5110727373,2017,1,7,183
A5110727373,2017,2,15,125
A5110727373,2017,3,3,2
A5110727373,2017,4,2,29
A5110727373,2017,5,3,48
A5089452758,2017,-5,17,487
A5089452758,2017,-4,10,414
A5089452758,2017,-3,19,639
A5089452758,2017,-2,22,1293
A5089452758,2017,-1,33,1109
A5089452758,2017,0,34,1110
A5089452758,2017,1,47,1213
A5089452758,2017,2,48,1129
A5089452758,2017,3,38,709
A5089452758,2017,4,40,679
A5089452758,2017,5,40,477
A5075828320,2017,-5,35,1980
A5075828320,2017,-4,32,551
A5075828320,2017,-3,31,834
A5075828320,2017,-2,51,1788
A5075828320,2017,-1,37,1563
A5075828320,2017,0,45,1486
A5075828320,2017,1,43,1270
A5075828320,2017,2,31,976
A5075828320,2017,3,42,694
A5075828320,2017,4,32,538
A5075828320,2017,5,26,298
A5041219071,2017,-5,8,23
A5041219071,2017,-4,9,22
A5041219071,2017,-3,9,186
A5041219071,2017,-2,24,1506
A5041219071,2017,-1,22,888
A5041219071,2017,0,26,857
A5041219071,2017,1,39,1116
A5041219071,2017,2,35,695
A5041219071,2017,3,26,573
A5041219071,2017,4,33,424
A5041219071,2017,5,41,325
A5091569651,2017,-5,15,1121
A5091569651,2017,-4,30,994
A5091569651,2017,-3,26,752
A5091569651,2017,-2,32,1439
A5091569651,2017,-1,25,860
A5091569651,2017,0,27,1135
A5091569651,2017,1,34,1030
A5091569651,2017,2,39,674
A5091569651,2017,3,21,452
A5091569651,2017,4,19,301
A5091569651,2017,5,22,397
A5107430550,2017,-5,3,28
A5107430550,2017,-4,2,5
A5107430550,2017,-3,5,303
A5107430550,2017,-2,5,709
A5107430550,2017,-1,4,193
A5107430550,2017,0,4,418
A5107430550,2017,1,5,388
A5107430550,2017,2,3,333
A5107430550,2017,3,1,0
A5107430550,2017,4,1,28
A5107430550,2017,5,0,0
A5020758125,2017,-5,16,1137
A5020758125,2017,-4,22,840
A5020758125,2017,-3,20,845
A5020758125,2017,-2,18,1256
A5020758125,2017,-1,23,905
A5020758125,2017,0,26,1065
A5020758125,2017,1,26,889
A5020758125,2017,2,26,618
A5020758125,2017,3,12,350
A5020758125,2017,4,12,201
A5020758125,2017,5,10,123
A5107503149,2017,-5,11,580
A5107503149,2017,-4,3,1
A5107503149,2017,-3,14,500
A5107503149,2017,-2,18,1371
A5107503149,2017,-1,14,623
A5107503149,2017,0,20,973
A5107503149,2017,1,13,503
A5107503149,2017,2,7,558
A5107503149,2017,3,4,34
A5107503149,2017,4,5,103
A5107503149,2017,5,3,43
A5005967499,2017,-5,14,457
A5005967499,2017,-4,24,521
A5005967499,2017,-3,26,641
A5005967499,2017,-2,29,1174
A5005967499,2017,-1,28,1114
