author_id,award_year,pre_pubs,post_pubs,pre_cits,post_cits,pub_lift,cit_lift,conference,author_position,group
A5073564746,2013,1.8,2.2,20.2,228.2,0.40000000000000013,208.0,UIST,first,nonaward
A5073615852,2013,28.4,19.6,1598.0,626.6,-8.799999999999997,-971.4,UIST,middle,nonaward
A5073644080,2011,2.8,3.2,162.2,120.6,0.40000000000000036,-41.599999999999994,AAAI,middle,nonaward
A5073761333,2010,0.8,2.6,23.8,86.0,1.8,62.2,AAAI,middle,nonaward
A5073838872,2011,0.8,5.0,29.6,182.2,4.2,152.6,SOSP,first,nonaward
A5073893026,2007,15.2,9.8,1153.8,235.2,-5.399999999999999,-918.5999999999999,STOC,first,nonaward
A5073929693,2014,8.0,7.2,299.6,59.4,-0.7999999999999998,-240.20000000000002,S&P,middle,nonaward
A5074053393,2018,8.4,23.4,1038.4,1997.8,14.999999999999998,959.3999999999999,SODA,middle,nonaward
A5074117167,2005,15.2,24.2,841.6,1142.4,9.0,300.80000000000007,SOSP,middle,nonaward
A5074449880,2015,33.6,24.6,397.8,365.2,-9.0,-32.60000000000002,PODS,middle,nonaward
A5074634159,2011,52.0,34.4,2190.0,824.2,-17.6,-1365.8,IJCAI,middle,nonaward
A5074676968,2017,2.8,5.8,147.4,166.4,3.0,19.0,ICCV,middle,nonaward
A5074676968,2017,2.8,5.8,147.4,166.4,3.0,19.0,S&P,middle,nonaward
A5074688642,2017,5.8,8.8,296.4,339.6,3.000000000000001,43.200000000000045,ICCV,middle,nonaward
A5074688642,2017,5.8,8.8,296.4,339.6,3.000000000000001,43.200000000000045,S&P,middle,nonaward
A5074696397,2014,0.6,0.0,1.0,0.0,-0.6,-1.0,ICSE,first,nonaward
A5074699550,2013,2.8,2.6,54.6,18.4,-0.19999999999999973,-36.2,VLDB,middle,nonaward
A5074733625,2015,25.4,27.2,16475.4,1638.4,1.8000000000000007,-14837.000000000002,MOBICOM,first,nonaward
A5074833254,2007,0.0,0.8,0.0,1.6,0.8,1.6,ICSE,last,nonaward
A5074932472,2011,0.2,0.8,28.2,111.8,0.6000000000000001,83.6,ACL,middle,nonaward
A5074972565,2016,5.4,1.2,38.8,16.6,-4.2,-22.199999999999996,OSDI,middle,nonaward
A5074983045,2018,0.0,0.2,0.0,87.2,0.2,87.2,ACL,middle,nonaward
A5074983045,2018,0.0,0.2,0.0,87.2,0.2,87.2,ICML,middle,nonaward
A5074983045,2018,0.0,0.2,0.0,87.2,0.2,87.2,ICSE,middle,nonaward
A5074983045,2018,0.0,0.2,0.0,87.2,0.2,87.2,IJCAI,middle,nonaward
A5074983045,2018,0.0,0.2,0.0,87.2,0.2,87.2,KDD,middle,nonaward
A5074983045,2018,0.0,0.2,0.0,87.2,0.2,87.2,NeurIPS,middle,nonaward
A5075020037,2018,9.6,11.8,388.6,585.2,2.200000000000001,196.60000000000002,SODA,first,nonaward
A5075120903,2016,9.6,9.6,216.6,290.0,0.0,73.4,OSDI,middle,nonaward
A5075239850,2004,0.6,0.0,37.0,0.0,-0.6,-37.0,ICSE,middle,nonaward
A5075250507,2012,11.6,14.4,165.2,157.4,2.8000000000000007,-7.799999999999983,AAAI,last,nonaward
A5075324475,2011,4.8,5.2,183.4,24.2,0.40000000000000036,-159.20000000000002,CHI,first,nonaward
A5075352227,2009,1.2,4.2,93.6,68.4,3.0,-25.19999999999999,S&P,middle,nonaward
A5075370174,2016,49.4,32.2,697.2,371.6,-17.199999999999996,-325.6,UIST,last,nonaward
A5075517045,2015,140.4,61.2,1991.4,770.4,-79.2,-1221.0,S&P,last,nonaward
A5075647934,2017,1.6,1.4,157.4,25.6,-0.20000000000000018,-131.8,ACL,middle,nonaward
A5075647934,2017,1.6,1.4,157.4,25.6,-0.20000000000000018,-131.8,CVPR,middle,nonaward
A5075647934,2017,1.6,1.4,157.4,25.6,-0.20000000000000018,-131.8,SOSP,middle,nonaward
A5075694498,2016,17.2,17.0,224.8,406.4,-0.1999999999999993,181.59999999999997,CHI,first,nonaward
A5075716233,2017,1.2,11.4,27.2,302.2,10.200000000000001,275.0,ICCV,middle,nonaward
A5075716233,2017,1.2,11.4,27.2,302.2,10.200000000000001,275.0,S&P,middle,nonaward
A5075743927,2011,14.2,9.0,675.4,200.2,-5.199999999999999,-475.2,IJCAI,middle,nonaward
A5075828320,2017,37.2,34.8,1343.2,755.2,-2.4000000000000057,-588.0,ICCV,middle,nonaward
A5075828320,2017,37.2,34.8,1343.2,755.2,-2.4000000000000057,-588.0,S&P,middle,nonaward
A5075829722,2018,18.0,11.8,990.6,215.4,-6.199999999999999,-775.2,SODA,middle,nonaward
A5075894805,2007,4.4,4.8,193.8,325.0,0.39999999999999947,131.2,STOC,first,nonaward
A5075906727,2013,4.2,23.4,913.0,6748.0,19.2,5835.0,AAAI,middle,nonaward
A5075917312,2014,0.0,0.4,0.0,5.6,0.4,5.6,NeurIPS,first,nonaward
A5076069948,2011,7.2,60.4,152.8,5391.6,53.199999999999996,5238.8,IJCAI,middle,nonaward
A5076090151,2011,18.2,48.8,613.0,3215.8,30.599999999999998,2602.8,IJCAI,middle,nonaward
A5076172595,2013,8.2,9.2,533.8,399.6,1.0,-134.19999999999993,CHI,middle,nonaward
A5076175302,2017,3.6,4.2,154.6,135.0,0.6000000000000001,-19.599999999999994,ICCV,middle,nonaward
A5076175302,2017,3.6,4.2,154.6,135.0,0.6000000000000001,-19.599999999999994,S&P,middle,nonaward
A5076210154,2013,5.8,9.2,64.0,257.0,3.3999999999999995,193.0,AAAI,first,nonaward
A5076215229,2017,0.6,5.4,111.4,206.2,4.800000000000001,94.79999999999998,VLDB,first,nonaward
A5076236630,2013,2.8,0.0,17.0,0.0,-2.8,-17.0,CHI,middle,nonaward
A5076549608,2005,10.2,15.4,831.0,527.8,5.200000000000001,-303.20000000000005,PODS,last,nonaward
A5076549608,2005,10.2,15.4,831.0,527.8,5.200000000000001,-303.20000000000005,PODS,first,nonaward
A5076598696,2011,2.8,0.8,25.0,5.6,-1.9999999999999998,-19.4,SOSP,middle,nonaward
A5076622066,2017,19.2,25.0,598.2,574.2,5.800000000000001,-24.0,ICCV,middle,nonaward
A5076622066,2017,19.2,25.0,598.2,574.2,5.800000000000001,-24.0,S&P,middle,nonaward
A5076678278,2015,15.8,18.0,996.2,326.6,2.1999999999999993,-669.6,ICSE,middle,nonaward
A5076730859,2018,2.2,47.6,25.4,1478.8,45.4,1453.3999999999999,ACL,first,nonaward
A5076730859,2018,2.2,47.6,25.4,1478.8,45.4,1453.3999999999999,ICML,first,nonaward
A5076730859,2018,2.2,47.6,25.4,1478.8,45.4,1453.3999999999999,ICSE,first,nonaward
A5076730859,2018,2.2,47.6,25.4,1478.8,45.4,1453.3999999999999,IJCAI,first,nonaward
A5076730859,2018,2.2,47.6,25.4,1478.8,45.4,1453.3999999999999,KDD,first,nonaward
A5076730859,2018,2.2,47.6,25.4,1478.8,45.4,1453.3999999999999,NeurIPS,first,nonaward
A5076733263,2011,56.6,57.0,4158.0,2403.4,0.3999999999999986,-1754.6,IJCAI,middle,nonaward
A5076757931,2015,0.8,0.0,2.4,0.0,-0.8,-2.4,MOBICOM,last,nonaward
A5076885789,2011,1.4,4.8,948.4,818.2,3.4,-130.19999999999993,IJCAI,middle,nonaward
A5076904467,2008,3.8,6.4,259.2,320.6,2.6000000000000005,61.400000000000034,AAAI,first,nonaward
A5076917986,2008,7.8,7.8,308.6,103.2,0.0,-205.40000000000003,AAAI,first,nonaward
A5076927452,2017,10.6,42.4,175.6,659.2,31.799999999999997,483.6,ICCV,middle,nonaward
A5076927452,2017,10.6,42.4,175.6,659.2,31.799999999999997,483.6,S&P,middle,nonaward
A5076962341,2008,0.6,0.6,30.4,4.4,0.0,-26.0,S&P,middle,nonaward
A5076999854,2018,11.2,5.2,560.8,119.2,-5.999999999999999,-441.59999999999997,MOBICOM,middle,nonaward
A5077002817,2011,16.8,5.2,4739.0,210.4,-11.600000000000001,-4528.6,CVPR,last,nonaward
A5077276149,2017,5.4,13.6,67.8,44.8,8.2,-23.0,PLDI,first,nonaward
A5077304103,2013,0.6,1.8,14.4,43.8,1.2000000000000002,29.4,ACL,first,nonaward
A5077324816,2007,1.4,0.4,46.0,0.2,-0.9999999999999999,-45.8,IJCAI,last,nonaward
A5077334819,2017,110.6,13.0,1659.0,211.0,-97.6,-1448.0,ICCV,middle,nonaward
A5077334819,2017,110.6,13.0,1659.0,211.0,-97.6,-1448.0,S&P,middle,nonaward
A5077347243,2018,4.2,8.0,122.0,100.8,3.8,-21.200000000000003,MOBICOM,first,nonaward
A5077380555,2009,0.0,0.0,0.0,0.0,0.0,0.0,CHI,last,nonaward
A5077474277,2018,5.8,10.4,883.0,369.2,4.6000000000000005,-513.8,SODA,middle,nonaward
A5077610917,2007,4.6,9.2,448.6,690.8,4.6,242.19999999999993,ICSE,middle,nonaward
A5077695306,2015,0.0,0.0,0.0,0.0,0.0,0.0,FSE,first,nonaward
A5077714086,2009,13.4,21.4,899.6,1148.2,7.999999999999998,248.60000000000002,CHI,first,nonaward
A5077725628,2010,1.0,0.6,16.6,20.2,-0.4,3.599999999999998,AAAI,middle,nonaward
A5077886327,2018,2.6,16.8,327.6,1692.4,14.200000000000001,1364.8000000000002,SODA,middle,nonaward
A5078473813,2006,2.8,6.8,68.8,75.6,4.0,6.799999999999997,SIGMOD,middle,nonaward
A5078491738,2000,13.8,13.0,3222.8,1510.0,-0.8000000000000007,-1712.8000000000002,WWW,middle,nonaward
A5078578035,2007,1.0,4.0,25.2,105.0,3.0,79.8,FSE,middle,nonaward
A5078842469,2016,10.6,11.0,250.4,258.8,0.40000000000000036,8.400000000000006,OSDI,middle,nonaward
A5079119908,2008,0.2,0.4,6.0,35.6,0.2,29.6,OSDI,middle,nonaward
A5079175103,2014,13.4,14.4,1632.8,959.4,1.0,-673.4,INFOCOM,middle,nonaward
A5079680969,2009,12.0,17.0,628.2,566.2,5.0,-62.0,S&P,last,nonaward
A5079788579,2003,1.4,2.2,42.0,211.4,0.8000000000000003,169.4,ICSE,first,nonaward
A5079833242,2017,0.4,0.2,4.6,66.6,-0.2,61.99999999999999,VLDB,middle,nonaward
A5080142151,2002,2.8,14.0,62.0,316.2,11.2,254.2,FOCS,middle,nonaward
A5080460372,2012,4.6,5.2,444.6,505.2,0.6000000000000005,60.599999999999966,SODA,first,nonaward
A5080587144,2018,27.6,26.0,1751.4,620.2,-1.6000000000000014,-1131.2,SODA,middle,nonaward
A5080608636,2016,0.6,1.0,3.0,9.6,0.4,6.6,IJCAI,middle,nonaward
A5080634620,2015,0.0,0.4,0.0,5.6,0.4,5.6,SOSP,middle,nonaward
A5080727812,2011,13.2,19.0,516.4,937.0,5.800000000000001,420.6,IJCAI,middle,nonaward
A5080764662,2016,0.8,2.0,30.4,86.8,1.2,56.4,OSDI,middle,nonaward
A5080805971,2017,71.6,94.8,3337.8,1698.2,23.200000000000003,-1639.6000000000001,ICCV,middle,nonaward
A5080805971,2017,71.6,94.8,3337.8,1698.2,23.200000000000003,-1639.6000000000001,S&P,middle,nonaward
A5080897805,2016,3.6,3.2,2309.4,409.0,-0.3999999999999999,-1900.4,ICML,middle,nonaward
A5080901995,2016,0.0,0.4,0.0,17.4,0.4,17.4,ICML,middle,nonaward
A5080903368,2017,4.8,6.2,28.2,56.6,1.4000000000000004,28.400000000000002,ICCV,middle,nonaward
A5080903368,2017,4.8,6.2,28.2,56.6,1.4000000000000004,28.400000000000002,S&P,middle,nonaward
A5080970728,2012,20.0,32.6,900.0,979.8,12.600000000000001,79.79999999999995,ICML,middle,nonaward
A5080982288,2007,4.0,6.6,413.6,435.8,2.5999999999999996,22.19999999999999,CVPR,middle,nonaward
A5080989652,2008,0.2,1.4,3.8,2449.8,1.2,2446.0,OSDI,middle,nonaward
A5081012015,2015,2.6,1.4,750.2,148.8,-1.2000000000000002,-601.4000000000001,ICSE,middle,nonaward
A5081366293,2006,11.8,13.6,1232.8,1230.0,1.799999999999999,-2.7999999999999545,OSDI,middle,nonaward
A5081422989,2011,29.0,16.6,1214.6,455.8,-12.399999999999999,-758.8,IJCAI,middle,nonaward
A5081498756,2015,1.0,0.0,639.4,0.0,-1.0,-639.4,NeurIPS,middle,nonaward
A5081587169,2013,1.8,2.6,15.2,39.4,0.8,24.2,ACL,first,nonaward
A5081588490,2011,13.2,39.8,516.2,3810.2,26.599999999999998,3294.0,IJCAI,middle,nonaward
A5081595136,2018,87.4,81.0,4906.0,3239.2,-6.400000000000006,-1666.8000000000002,SODA,middle,nonaward
A5081676508,2015,12.2,19.6,255.8,882.4,7.400000000000002,626.5999999999999,FSE,first,nonaward
A5081702690,2018,17.4,26.0,1055.6,586.4,8.600000000000001,-469.19999999999993,SODA,middle,nonaward
A5081780439,2016,0.0,0.0,0.0,0.0,0.0,0.0,ICSE,middle,nonaward
A5081813991,2015,0.2,3.8,1.6,787.2,3.5999999999999996,785.6,NeurIPS,middle,nonaward
A5081879974,2011,2.0,3.4,53.6,87.0,1.4,33.4,IJCAI,middle,nonaward
A5081914923,2018,20.4,182.4,565.2,471.2,162.0,-94.00000000000006,OSDI,middle,nonaward
A5081922410,2008,25.6,40.2,2774.0,2029.8,14.600000000000001,-744.2,KDD,first,nonaward
A5081925956,2000,7.2,10.2,322.0,795.4,2.999999999999999,473.4,SIGIR,first,nonaward
A5081950523,2017,2.8,2.2,132.8,157.4,-0.5999999999999996,24.599999999999994,ICCV,middle,nonaward
A5081950523,2017,2.8,2.2,132.8,157.4,-0.5999999999999996,24.599999999999994,S&P,middle,nonaward
A5081952912,2012,0.4,0.0,145.0,0.0,-0.4,-145.0,VLDB,last,nonaward
A5081973800,2013,0.0,0.2,0.0,108.4,0.2,108.4,VLDB,last,nonaward
A5082061932,2004,0.4,0.2,15.2,12.2,-0.2,-3.0,OSDI,middle,nonaward
A5082115203,2013,0.4,2.6,4.2,176.2,2.2,172.0,CHI,first,nonaward
A5082153975,2016,1.0,6.4,31.2,26.6,5.4,-4.599999999999998,UIST,middle,nonaward
A5082290526,2013,0.0,0.0,0.0,0.0,0.0,0.0,VLDB,middle,nonaward
A5082450455,2011,14.8,17.4,1605.2,848.2,2.599999999999998,-757.0,ACL,last,nonaward
A5082545325,2013,4.0,7.2,44.8,209.6,3.2,164.8,CHI,middle,nonaward
A5082591693,2005,0.4,0.8,17.8,48.8,0.4,30.999999999999996,VLDB,middle,nonaward
A5082609006,2011,0.0,0.0,0.0,0.0,0.0,0.0,ACL,middle,nonaward
A5082650785,2016,0.8,0.6,1.6,2.8,-0.20000000000000007,1.1999999999999997,CHI,middle,nonaward
A5082720005,2013,4.4,24.6,154.2,698.0,20.200000000000003,543.8,ICSE,first,nonaward
A5082835974,2015,9.6,21.8,205.4,943.2,12.200000000000001,737.8000000000001,ICSE,middle,nonaward
A5082984558,2007,0.2,4.6,2.4,5112.6,4.3999999999999995,5110.200000000001,AAAI,first,nonaward
A5082984558,2013,4.6,10.6,5112.6,1027.8,6.0,-4084.8,ICSE,middle,nonaward
A5083016682,2017,2.8,6.0,744.4,5673.2,3.2,4928.8,ACL,middle,nonaward
A5083016682,2017,2.8,6.0,744.4,5673.2,3.2,4928.8,CVPR,middle,nonaward
A5083016682,2017,2.8,6.0,744.4,5673.2,3.2,4928.8,SOSP,middle,nonaward
A5083045442,2017,6.6,0.0,28.2,0.0,-6.6,-28.2,NeurIPS,last,nonaward
A5083048049,2007,0.2,6.0,11.0,297.0,5.8,286.0,ICSE,first,nonaward
A5083069362,2007,0.2,0.4,51.2,7.2,0.2,-44.0,ICSE,middle,nonaward
A5083084972,2010,5.4,4.6,845.6,899.4,-0.8000000000000007,53.799999999999955,OSDI,middle,nonaward
A5083273662,2018,5.4,9.6,161.0,69.4,4.199999999999999,-91.6,SODA,middle,nonaward
A5083295397,2014,5.2,3.6,65.8,52.2,-1.6,-13.599999999999994,WWW,middle,nonaward
A5083363281,2002,7.0,10.0,234.0,194.8,3.0,-39.19999999999999,FOCS,middle,nonaward
A5083520677,2012,11.0,7.0,6256.6,4371.0,-4.0,-1885.6000000000004,KDD,last,nonaward
A5083563896,2007,9.6,8.6,155.6,162.6,-1.0,7.0,CVPR,middle,nonaward
A5083695993,2014,1.6,2.0,319.0,215.0,0.3999999999999999,-104.0,SODA,middle,nonaward
A5083772018,2017,1.0,0.8,93.4,68.8,-0.19999999999999996,-24.60000000000001,ICCV,middle,nonaward
A5083772018,2017,1.0,0.8,93.4,68.8,-0.19999999999999996,-24.60000000000001,S&P,middle,nonaward
A5083800790,2016,10.2,3.0,183.0,106.2,-7.199999999999999,-76.8,OSDI,last,nonaward
A5083908579,2007,1.4,5.6,15.8,169.4,4.199999999999999,153.6,FSE,first,nonaward
A5083976181,2012,0.6,0.0,0.4,0.0,-0.6,-0.4,ICML,middle,nonaward
A5084092408,2018,33.6,34.6,1952.8,918.0,1.0,-1034.8,SODA,middle,nonaward
A5084198418,2014,16.8,20.8,1255.2,766.6,4.0,-488.6,NeurIPS,last,nonaward
A5084203289,2017,3.2,5.8,97.4,169.0,2.5999999999999996,71.6,ICCV,middle,nonaward
A5084203289,2017,3.2,5.8,97.4,169.0,2.5999999999999996,71.6,S&P,middle,nonaward
A5084241576,2000,0.0,0.0,0.0,0.0,0.0,0.0,WWW,middle,nonaward
A5084380361,2008,0.0,0.0,0.0,0.0,0.0,0.0,KDD,last,nonaward
A5084478386,2017,0.2,2.6,0.8,169.0,2.4,168.2,SIGIR,middle,nonaward
A5084524791,2003,8.2,12.0,430.6,1486.6,3.8000000000000007,1056.0,ICSE,last,nonaward
A5084552935,2015,4.4,3.8,192.6,18.2,-0.6000000000000005,-174.4,CIKM,middle,nonaward
A5084714533,2006,11.2,12.2,173.6,415.8,1.0,242.20000000000002,SIGMOD,middle,nonaward
A5084877030,2017,23.0,27.4,907.2,524.0,4.399999999999999,-383.20000000000005,ICCV,middle,nonaward
A5084877030,2017,23.0,27.4,907.2,524.0,4.399999999999999,-383.20000000000005,S&P,middle,nonaward
A5085020955,2001,1.4,6.8,39.2,1857.4,5.4,1818.2,ICCV,last,nonaward
A5085020955,2014,18.8,29.6,4036.2,7992.6,10.8,3956.4000000000005,SODA,middle,nonaward
A5085020955,2016,17.0,35.2,3666.0,4332.6,18.200000000000003,666.6000000000004,UIST,middle,nonaward
A5085031832,2011,1.8,4.4,387.6,3959.0,2.6000000000000005,3571.4,IJCAI,middle,nonaward
A5085123747,2005,5.6,4.0,1309.4,338.8,-1.5999999999999996,-970.6000000000001,SOSP,middle,nonaward
A5085142791,2011,54.0,156.4,2793.0,12334.8,102.4,9541.8,IJCAI,middle,nonaward
A5085205626,2018,8.4,6.2,281.4,49.2,-2.2,-232.2,MOBICOM,middle,nonaward
A5085227942,2005,3.6,3.0,47.2,61.0,-0.6000000000000001,13.799999999999997,VLDB,last,nonaward
A5085248097,2011,5.4,7.4,2031.6,789.6,2.0,-1242.0,CVPR,middle,nonaward
A5085313636,2015,1.6,2.8,151.6,30.4,1.1999999999999997,-121.19999999999999,IJCAI,first,nonaward
A5085380425,2015,1.8,2.0,180.8,215.6,0.19999999999999996,34.79999999999998,SOSP,middle,nonaward
A5085386025,2014,1.0,1.2,113.0,319.4,0.19999999999999996,206.39999999999998,SODA,middle,nonaward
A5085471281,2010,3.0,1.2,507.2,75.0,-1.8,-432.2,AAAI,last,nonaward
A5085479490,2008,5.2,11.0,430.6,1017.0,5.8,586.4,NSDI,last,nonaward
A5085538238,2011,6.2,9.4,91.2,216.2,3.2,124.99999999999999,CVPR,last,nonaward
A5085580232,2014,2.8,2.2,128.4,117.2,-0.5999999999999996,-11.200000000000003,SODA,middle,nonaward
A5085770881,2001,7.8,19.2,149.6,2381.6,11.399999999999999,2232.0,ICCV,last,nonaward
A5085827610,2015,0.2,0.0,4.0,0.0,-0.2,-4.0,S&P,middle,nonaward
A5085828091,2009,3.0,3.8,13.0,87.2,0.7999999999999998,74.2,SOSP,first,nonaward
A5085896252,2007,3.0,2.0,291.4,184.0,-1.0,-107.39999999999998,AAAI,first,nonaward
A5086016458,2018,1.0,2.2,53.0,52.6,1.2000000000000002,-0.3999999999999986,SODA,middle,nonaward
A5086310297,2018,15.0,10.0,205.4,193.2,-5.0,-12.200000000000017,SODA,middle,nonaward
A5086367709,2008,8.2,7.0,480.0,936.4,-1.1999999999999993,456.4,FOCS,first,nonaward
A5086547450,2016,3.6,2.0,1222.6,64.0,-1.6,-1158.6,ICML,middle,nonaward
A5086585292,2010,16.4,16.6,625.2,253.0,0.20000000000000284,-372.20000000000005,CIKM,middle,nonaward
A5086598510,2018,0.2,0.2,26.0,0.0,0.0,-26.0,MOBICOM,middle,nonaward
A5086623416,2000,0.6,0.6,41.2,214.4,0.0,173.2,WWW,middle,nonaward
A5086757331,2004,11.0,10.2,876.8,485.8,-0.8000000000000007,-390.99999999999994,ICSE,first,nonaward
A5086852785,2016,58.4,98.6,9357.6,4977.8,40.199999999999996,-4379.8,IJCAI,first,nonaward
A5086865721,2018,18.0,27.8,807.2,727.4,9.8,-79.80000000000007,SODA,middle,nonaward
A5086904495,2003,3.4,4.8,187.0,519.0,1.4,332.0,FOCS,middle,nonaward
A5086954218,2015,0.8,0.0,9.6,0.0,-0.8,-9.6,NeurIPS,middle,nonaward
A5087012731,2014,8.6,13.6,229.0,289.2,5.0,60.19999999999999,VLDB,last,nonaward
A5087032437,2007,12.8,13.8,407.2,2687.4,1.0,2280.2000000000003,ICSE,first,nonaward
A5087148487,2017,2.8,0.0,16.4,0.0,-2.8,-16.4,NeurIPS,first,nonaward
A5087154420,2004,6.6,7.0,765.8,752.8,0.40000000000000036,-13.0,OSDI,middle,nonaward
A5087192873,2011,15.6,27.6,732.6,566.8,12.000000000000002,-165.80000000000007,VLDB,last,nonaward
A5087265755,2011,3.2,5.6,496.2,829.0,2.3999999999999995,332.8,IJCAI,last,nonaward
A5087317622,2015,8.8,10.8,141.8,243.0,2.0,101.19999999999999,FSE,middle,nonaward
A5087579719,2014,9.0,9.6,417.4,139.8,0.5999999999999996,-277.59999999999997,S&P,last,nonaward
A5087654538,2017,58.2,85.4,3435.2,2104.6,27.200000000000003,-1330.6,ICCV,middle,nonaward
A5087654538,2017,58.2,85.4,3435.2,2104.6,27.200000000000003,-1330.6,S&P,middle,nonaward
A5087767807,2010,11.2,11.4,305.4,267.6,0.20000000000000107,-37.799999999999955,CIKM,last,nonaward
A5087774807,2010,0.6,0.4,20.0,88.6,-0.19999999999999996,68.6,STOC,first,nonaward
A5087829850,2014,1.8,5.8,4.6,334.6,4.0,330.0,SODA,middle,nonaward
A5087873744,2010,0.0,0.6,0.0,468.2,0.6,468.2,OSDI,middle,nonaward
A5087909822,2015,8.2,4.8,72.8,34.0,-3.3999999999999995,-38.8,PODS,middle,nonaward
A5087961508,2003,0.8,6.6,25.0,771.6,5.8,746.6,SOSP,middle,nonaward
A5088125552,2018,3.6,12.6,1066.8,1494.4,9.0,427.60000000000014,SODA,middle,nonaward
A5088135366,2009,45.4,31.2,1284.6,1399.8,-14.2,115.20000000000005,VLDB,last,nonaward
A5088135366,2010,48.2,30.0,1512.2,1152.8,-18.200000000000003,-359.4000000000001,CIKM,middle,nonaward
A5088183118,2012,3.4,17.4,266.6,1103.8,13.999999999999998,837.1999999999999,AAAI,middle,nonaward
A5088193935,2015,12.0,20.0,705.2,1067.0,8.0,361.79999999999995,PODS,middle,nonaward
A5088203678,2011,50.8,32.8,2232.4,805.8,-18.0,-1426.6000000000001,IJCAI,middle,nonaward
A5088459720,2018,18.4,30.6,989.8,962.2,12.200000000000003,-27.59999999999991,SODA,middle,nonaward
A5088500114,2015,4.2,6.0,961.8,84.6,1.7999999999999998,-877.1999999999999,MOBICOM,last,nonaward
A5088658114,2005,1.8,1.0,27.0,42.6,-0.8,15.600000000000001,VLDB,first,nonaward
A5088710181,2010,0.6,0.2,362.6,56.2,-0.39999999999999997,-306.40000000000003,OSDI,middle,nonaward
A5088794758,2015,24.4,31.8,634.4,632.8,7.400000000000002,-1.6000000000000227,PODS,middle,nonaward
A5088801045,2012,1.8,1.0,167.4,515.8,-0.8,348.4,KDD,first,nonaward
A5088815712,2015,0.6,2.0,0.0,182.4,1.4,182.4,NeurIPS,middle,nonaward
A5088826068,2003,5.6,11.8,589.4,1277.0,6.200000000000001,687.6,FOCS,middle,nonaward
A5088958424,2013,0.0,0.0,0.0,0.0,0.0,0.0,AAAI,first,nonaward
A5089092555,2013,0.0,0.0,0.0,0.0,0.0,0.0,VLDB,middle,nonaward
A5089242709,2004,1.0,0.2,25.6,12.2,-0.8,-13.400000000000002,OSDI,middle,nonaward
A5089452758,2017,20.2,42.6,788.4,841.4,22.400000000000002,53.0,ICCV,middle,nonaward
A5089452758,2017,20.2,42.6,788.4,841.4,22.400000000000002,53.0,S&P,middle,nonaward
A5089485917,2017,0.6,9.2,0.0,275.6,8.6,275.6,ICCV,middle,nonaward
A5089485917,2017,0.6,9.2,0.0,275.6,8.6,275.6,S&P,middle,nonaward
A5089543053,2008,3.8,5.2,1695.6,735.2,1.4000000000000004,-960.3999999999999,OSDI,middle,nonaward
A5089543053,2016,4.4,1.6,401.2,51.0,-2.8000000000000003,-350.2,OSDI,middle,nonaward
A5089558228,2008,5.2,3.4,1021.4,68.2,-1.8000000000000003,-953.1999999999999,OSDI,middle,nonaward
A5089560181,2013,2.4,4.4,184.2,135.4,2.0000000000000004,-48.79999999999998,VLDB,middle,nonaward
A5089807699,2003,2.6,10.4,381.2,624.4,7.800000000000001,243.2,IJCAI,first,nonaward
A5089807699,2012,15.2,11.6,1707.2,741.0,-3.5999999999999996,-966.2,AAAI,middle,nonaward
A5089807699,2017,12.2,10.0,825.2,250.2,-2.1999999999999993,-575.0,PLDI,middle,nonaward
A5089936059,2018,0.0,0.2,0.0,87.2,0.2,87.2,ACL,middle,nonaward
A5089936059,2018,0.0,0.2,0.0,87.2,0.2,87.2,ICML,middle,nonaward
A5089936059,2018,0.0,0.2,0.0,87.2,0.2,87.2,ICSE,middle,nonaward
A5089936059,2018,0.0,0.2,0.0,87.2,0.2,87.2,IJCAI,middle,nonaward
A5089936059,2018,0.0,0.2,0.0,87.2,0.2,87.2,KDD,middle,nonaward
A5089936059,2018,0.0,0.2,0.0,87.2,0.2,87.2,NeurIPS,middle,nonaward
A5090097496,2009,6.4,7.6,43.8,29.2,1.1999999999999993,-14.599999999999998,CHI,middle,nonaward
A5090138078,2007,7.2,15.2,663.0,478.4,7.999999999999999,-184.60000000000002,CVPR,first,nonaward
A5090251185,2016,1.0,1.8,267.8,76.2,0.8,-191.60000000000002,IJCAI,middle,nonaward
A5090401584,2015,16.4,16.2,622.8,270.4,-0.1999999999999993,-352.4,ICSE,last,nonaward
A5090469776,2018,2.2,2.2,287.2,34.4,0.0,-252.79999999999998,ACL,first,nonaward
A5090469776,2018,2.2,2.2,287.2,34.4,0.0,-252.79999999999998,ICML,first,nonaward
A5090469776,2018,2.2,2.2,287.2,34.4,0.0,-252.79999999999998,ICSE,first,nonaward
A5090469776,2018,2.2,2.2,287.2,34.4,0.0,-252.79999999999998,IJCAI,first,nonaward
A5090469776,2018,2.2,2.2,287.2,34.4,0.0,-252.79999999999998,KDD,first,nonaward
A5090469776,2018,2.2,2.2,287.2,34.4,0.0,-252.79999999999998,NeurIPS,first,nonaward
A5090470639,2017,7.4,7.6,267.8,55.4,0.1999999999999993,-212.4,ICCV,middle,nonaward
A5090470639,2017,7.4,7.6,267.8,55.4,0.1999999999999993,-212.4,S&P,middle,nonaward
A5090509743,2005,0.4,1.2,0.0,38.6,0.7999999999999999,38.6,SOSP,first,nonaward
A5090550596,2014,5.2,6.2,470.2,161.6,1.0,-308.6,S&P,first,nonaward
