paper_id,paper_year,cd5,ni,nj
W4287262333,2021,1.0,4,0
W4313484456,2023,1.0,4,0
W4226064854,2021,1.0,3,0
W4287183307,2021,1.0,3,0
W2996462066,2019,0.0,1,1
W4285070005,2022,1.0,2,0
W3186734958,2021,-1.0,0,2
W3164879340,2021,-1.0,0,3
W4225538038,2021,1.0,2,0
W4385644035,2023,1.0,2,0
W2896992572,2018,0.28,32,18
W2017606936,2014,-0.7777777777777778,5,40
W2791136298,2018,-0.2,16,24
W2893608272,2018,0.08333333333333333,13,11
W2022768928,2015,0.2727272727272727,7,4
W1997691221,2014,0.75,14,2
W2792975008,2018,-0.8461538461538461,1,12
W4252580868,2015,0.0,5,5
W3111915897,2020,0.75,7,1
W2963620539,2019,0.14285714285714285,4,3
W2904935864,2018,1.0,2,0
W2998549853,2014,1.0,2,0
W2962847566,2018,1.0,50,0
W2989361410,2019,-0.6190476190476191,8,34
W2274083067,2017,-0.5,5,15
W2511518709,2016,-0.6842105263157895,3,16
W2995969420,2020,-0.6,1,4
W3103900341,2020,0.1111111111111111,5,4
W2248777421,2015,-0.5,2,6
W3105312662,2020,1.0,3,0
W2187494667,2014,-1.0,0,1
W2883612379,2018,-0.5,1,3
W3172637609,2021,0.25,5,3
W2964214281,2016,1.0,9,0
W2807548807,2018,-0.6,10,40
W3134922363,2021,-0.6,1,4
W2804900738,2018,-0.28,18,32
W2970989202,2019,1.0,5,0
W4309805139,2022,1.0,4,0
W2755138616,2017,-1.0,0,4
W2979364645,2019,0.3333333333333333,2,1
W1748409498,2014,-1.0,0,2
W4317671430,2023,1.0,2,0
W4379540215,2023,1.0,2,0
W3131204648,2021,-1.0,0,1
W2102456179,2014,-1.0,0,1
W2963540976,2019,1.0,50,0
W3037971676,2020,1.0,36,0
W2970641149,2019,1.0,50,0
W3214173770,2021,0.0,10,10
W2971278153,2019,-0.52,12,38
W3037213631,2019,1.0,10,0
W2898631838,2018,-0.8,5,45
W2958796454,2019,-0.64,9,41
W2787273002,2018,-0.84,4,46
W2963641970,2018,1.0,50,0
W2895434480,2018,-0.36,16,34
W2996897098,2020,-0.52,12,38
W3132510842,2020,-0.6153846153846154,5,21
W2948700496,2019,-0.84,4,46
W3102864525,2020,-0.3333333333333333,8,16
W2808746463,2018,-0.24,19,31
W3132413728,2021,-0.2,6,9
W2971290077,2019,1.0,12,0
W3087242105,2021,-0.8,1,9
W4302306950,2022,1.0,10,0
W2994998355,2020,-0.5555555555555556,2,7
W3014636579,2020,-1.0,0,7
W3112657725,2020,-1.0,0,8
W3103076060,2020,-0.6,1,4
W3110636601,2020,0.6,4,1
W4285077907,2022,1.0,5,0
W4319653963,2023,1.0,3,0
W4389600503,2023,1.0,2,0
W3161970516,2020,1.0,2,0
W4287601736,2020,1.0,1,0
W3103971307,2020,-1.0,0,1
W4388963811,2023,1.0,1,0
W2801312275,2018,-0.76,6,44
W2991196083,2019,-1.0,0,11
W3090054376,2020,-0.5384615384615384,3,10
W2886821453,2018,1.0,8,0
W3092768157,2018,1.0,2,0
W2994748066,2020,-0.8260869565217391,4,42
W2810633885,2018,,0,0
W3142571537,2021,-0.36,16,34
W4318003721,2023,1.0,5,0
W3005327280,2020,-0.7391304347826086,6,40
W2908509829,2018,1.0,1,0
W2734620438,2017,-0.88,3,47
W3170944957,2021,-1.0,0,11
W3034264324,2018,-0.72,7,43
W4226526229,2021,1.0,10,0
W2800193636,2018,-0.9047619047619048,2,40
W3124990536,2020,1.0,10,0
W4287118466,2021,1.0,8,0
W3004647847,2020,-0.48,13,37
W4310923700,2022,1.0,7,0
W4296957682,2022,1.0,7,0
W2980973551,2019,1.0,14,0
W4389649950,2023,1.0,1,0
W3102042883,2020,1.0,11,0
W2922559501,2018,1.0,2,0
W3108736554,2020,1.0,1,0
W2913467712,2019,-0.16,21,29
W3040996572,2020,-0.8297872340425532,4,43
W2798641544,2018,-1.0,0,50
W4389523777,2023,-0.92,2,48
W2599379624,2017,-0.12,22,28
W3033348698,2020,-0.92,2,48
W4318980730,2023,0.12,28,22
W4304080724,2022,-0.07692307692307693,12,14
W3175551809,2021,-0.6296296296296297,5,22
W3123442708,2021,-0.5,2,6
W4388118105,2023,-1.0,0,4
W4248348060,2018,1.0,4,0
W4297336936,2022,-1.0,0,4
W2898799722,2018,1.0,3,0
W4223893829,2022,1.0,2,0
W4390188386,2023,0.0,1,1
W4300267856,2020,1.0,9,0
W4372279492,2023,1.0,5,0
W4226138691,2021,1.0,4,0
W3201315194,2021,-0.3333333333333333,1,2
W3038143571,2020,-1.0,0,2
W4291238583,2022,1.0,4,0
W4225786552,2022,1.0,2,0
W4385749950,2023,1.0,2,0
W4387293238,2023,1.0,1,0
W2368550879,2016,-0.84,4,46
W2584029330,2017,-0.88,3,47
W2897044322,2018,-0.42857142857142855,10,25
W4225736880,2022,-0.47619047619047616,11,31
W2761662547,2017,-0.9130434782608695,1,22
W4308644386,2022,-0.42857142857142855,4,10
W4230613728,2017,-0.6923076923076923,2,11
W2199318523,2014,-0.7142857142857143,2,12
W2528343342,2016,-0.6666666666666666,2,10
W2953801276,2019,0.7777777777777778,8,1
W4387708155,2023,-0.6,1,4
W2139550682,2014,,0,0
W2886703882,2018,-0.3333333333333333,3,6
W2584744348,2017,-0.2727272727272727,4,7
W3196498968,2021,-0.5555555555555556,2,7
W3033546304,2020,-0.6666666666666666,1,5
W4251377746,2017,-0.75,1,7
W4250392047,2017,-1.0,0,5
W2295153157,2015,1.0,1,0
W4312624135,2022,1.0,1,0
W3139037935,2021,-1.0,0,3
W2273027740,2014,-0.48,13,37
W2899396876,2018,-0.56,11,39
W2913333837,2019,-0.9574468085106383,1,46
W2758102451,2017,-0.92,2,48
W3040704110,2020,-0.7837837837837838,4,33
W4293715712,2022,0.0,9,9
W3190496320,2022,-0.68,8,42
W4360831822,2023,-0.38461538461538464,4,9
W2943656585,2019,1.0,3,0
W2760590905,2017,-1.0,0,1
W4381612268,2023,-0.3333333333333333,1,2
W4289782803,2021,1.0,4,0
W2951756411,2019,-1.0,0,1
W4285546112,2021,1.0,1,0
W2966814691,2019,-0.4,3,7
W2939027568,2019,-1.0,0,6
W2897368478,2018,1.0,1,0
W2909449777,2019,-0.7142857142857143,3,18
W2898817152,2018,-0.1111111111111111,4,5
W3013443015,2021,-1.0,0,19
W3096621201,2020,-1.0,0,8
W2787222284,2018,-0.8723404255319149,3,44
W4308361275,2022,-0.25,3,5
W2797615593,2018,-1.0,0,10
W4386211297,2023,-1.0,0,7
W2969951915,2019,-1.0,0,1
W2969686425,2019,-1.0,0,9
W3011259804,2020,1.0,1,0
W4281400459,2022,-1.0,0,1
W3170269594,2021,1.0,1,0
W3198065353,2020,1.0,1,0
W2799048248,2018,-0.52,12,38
W2739587313,2017,-0.9230769230769231,1,25
W3011685549,2020,-0.64,9,41
W2972862932,2019,0.0,11,11
W2295912067,2014,-1.0,0,3
W3034718811,2020,-0.6470588235294118,3,14
W3089147479,2020,-0.8,5,45
W3164231466,2021,-0.7435897435897436,5,34
W2799253957,2018,0.3333333333333333,2,1
W4225911901,2021,1.0,14,0
W2798891709,2018,-0.92,2,48
W2429518132,2016,-0.76,6,44
W4389539860,2023,-0.4117647058823529,10,24
W2798418112,2018,-0.92,2,48
W4385270179,2023,-1.0,0,18
W3031206277,2020,-0.7241379310344828,4,25
W3035954614,2020,-0.6666666666666666,3,15
W3160296193,2021,1.0,8,0
W2986205078,2019,0.0,2,2
W3146319493,2021,0.0,1,1
W2911447088,2019,1.0,1,0
W3009612018,2020,1.0,2,0
W2793481095,2018,-0.68,8,42
W2801811247,2018,-0.7,6,34
W3028358848,2020,-0.76,6,44
W3160929390,2021,-0.5652173913043478,10,36
W4280533749,2022,-0.8947368421052632,1,18
W2949483630,2019,-0.8260869565217391,2,21
W3142147771,2021,-0.5625,7,25
W1999447752,2014,-1.0,0,7
W3047556925,2020,-0.7272727272727273,3,19
W2911356692,2019,-0.625,3,13
W4280569916,2022,-1.0,0,11
W2559762227,2016,-0.8,1,9
W2973460266,2019,-0.8333333333333334,1,11
W3185789490,2021,0.75,7,1
W3155291452,2021,-0.2,2,3
W4389331260,2023,-0.14285714285714285,3,4
W2680931481,2017,-0.2,2,3
W2945071411,2019,-0.42857142857142855,2,5
W4247606844,2018,-1.0,0,4
W3182894113,2020,1.0,1,0
W2980931192,2019,-0.5294117647058824,8,26
W4319653440,2023,-0.6842105263157895,3,16
W2896381102,2018,-0.48717948717948717,10,29
W3161050098,2021,-0.45454545454545453,3,8
W2555863222,2016,-1.0,0,11
W2934935265,2019,-0.2,2,3
W3029258967,2020,-0.5384615384615384,3,10
W4388623395,2023,-1.0,0,2
W4312578027,2022,1.0,1,0
W2166361783,2015,,0,0
W4323637268,2023,-1.0,0,1
W1488031086,2014,1.0,1,0
W2169549255,2015,0.08,27,23
W2036765125,2014,-0.7297297297297297,5,32
W2000818954,2014,-0.36363636363636365,7,15
W2063991286,2014,,0,0
W1496918241,2015,0.04,26,24
W2128865462,2014,0.7142857142857143,12,2
W3199438654,2021,0.0,5,5
W973577941,2015,-0.14285714285714285,3,4
W2294178268,2014,0.5,3,1
W2916343973,2019,1.0,1,0
W2765429991,2017,-0.7142857142857143,2,12
W3142111591,2019,1.0,2,0
W2896806675,2018,0.6923076923076923,11,2
W1996740752,2015,0.5,3,1
W2248999523,2015,0.0,1,1
W2994713733,2019,-0.3333333333333333,5,10
W2766835435,2017,-0.8,5,45
W3028892895,2020,-0.08,23,27
W2897456565,2018,-0.88,3,47
W2010399991,2014,-0.24,19,31
W2611140757,2017,0.30434782608695654,30,16
W2345907455,2016,0.37142857142857144,24,11
W2395423607,2016,-0.5833333333333334,5,19
W3004599563,2020,-0.7777777777777778,4,32
W2539017927,2016,0.023255813953488372,22,21
W2508815538,2016,-0.6,10,40
W2950866572,2019,-0.52,12,38
W2926555354,2019,-0.84,4,46
W2251386579,2015,-0.4,15,35
W2971015127,2019,-0.76,6,44
W2970408399,2019,-0.68,8,42
W1908676432,2015,-0.7647058823529411,4,30
W2803214681,2018,-0.4,15,35
W2896509746,2018,-0.08,23,27
W2884554299,2018,-0.88,3,47
W3153224075,2021,-0.72,7,43
W2470595162,2016,-0.8,5,45
W2507731975,2016,-0.8,5,45
W2951117913,2019,-0.8,5,45
W3103119982,2020,-0.88,3,47
W2950825792,2019,-0.84,4,46
W2889368791,2018,-0.8723404255319149,3,44
W4303648884,2022,-0.9024390243902439,2,39
W3029286378,2020,-0.4,15,35
W4206281850,2021,-0.7368421052631579,5,33
W3102812725,2020,-0.8974358974358975,2,37
W4309994492,2022,-0.9473684210526315,1,37
W3214933191,2021,-0.7297297297297297,5,32
W2963971961,2018,-0.8709677419354839,2,29
W4385573907,2022,-0.26666666666666666,11,19
W4285127912,2022,-0.8571428571428571,2,26
W4287890491,2022,-0.6428571428571429,5,23
W3026538704,2020,-0.9259259259259259,1,26
W3091784310,2020,-0.46153846153846156,7,19
W4287258879,2022,-0.6153846153846154,5,21
W4287888444,2022,-0.9230769230769231,1,25
W4385572775,2022,-0.8333333333333334,2,22
W2250278916,2014,-0.56,11,39
W2461808544,2016,-0.696969696969697,5,28
W3115021520,2020,0.24,31,19
W2251565024,2015,-0.5333333333333333,7,23
W2561296568,2016,-0.6190476190476191,4,17
W2570821393,2018,-0.7777777777777778,3,24
W2983032163,2019,-0.8125,3,29
W2888775310,2018,-1.0,0,30
W4296713955,2022,-0.3548387096774194,10,21
W2251752871,2014,-0.8461538461538461,2,24
W2970016216,2019,-0.4666666666666667,8,22
W2585253991,2017,-0.9166666666666666,1,23
W2924135799,2019,-0.7037037037037037,4,23
W2740540575,2017,-0.8,2,18
W4287855085,2022,-0.9230769230769231,1,25
W3015449890,2020,-0.8095238095238095,2,19
W3170826848,2021,-0.7142857142857143,3,18
W3174428931,2021,-0.7777777777777778,2,16
W2739709371,2017,-0.7647058823529411,2,15
W4226204153,2022,1.0,17,0
W4287887656,2022,-0.5294117647058824,4,13
W2970350231,2019,-0.75,2,14
W4287889593,2022,-1.0,0,16
W4297459110,2022,-0.75,2,14
W4285263440,2022,-0.5,3,9
W2621262511,2017,0.7142857142857143,6,1
W3204165160,2014,0.75,7,1
W2970712718,2019,-0.3684210526315789,6,13
W3101226838,2020,-0.5,4,12
W2181677738,2013,-0.6666666666666666,2,10
W2963625579,2019,-0.5714285714285714,3,11
W3046034404,2020,-0.8666666666666667,1,14
W2964065120,2018,-0.14285714285714285,6,8
W2741021341,2017,-0.07692307692307693,6,7
W2950997402,2019,-0.5384615384615384,3,10
W3167335398,2021,-0.42857142857142855,4,10
W2590654071,2017,-0.09090909090909091,5,6
W2805861540,2018,-0.2727272727272727,4,7
W2611715906,2017,0.0,4,4
W4285209661,2022,-0.6,2,8
W4385573320,2022,-0.6,2,8
W2804750658,2018,-0.42857142857142855,2,5
W2252037542,2015,-1.0,0,8
W4285244630,2022,0.5,6,2
W4287888092,2022,-1.0,0,5
W4285118702,2022,-1.0,0,6
W3022822895,2020,-0.5555555555555556,2,7
W4229014478,2022,1.0,1,0
W3034508791,2020,-0.5,3,9
W2562053465,2016,-0.3333333333333333,2,4
W2753398138,2017,-0.25,3,5
W3178064270,2021,-1.0,0,5
W2604703149,2017,-0.6666666666666666,1,5
W3171654275,2021,-1.0,0,7
W4307478024,2022,1.0,6,0
W3090805418,2020,-1.0,0,6
W3093392176,2020,-0.5,1,3
W4302403701,2022,1.0,4,0
W3003689215,2021,-1.0,0,3
W3168975918,2021,-0.3333333333333333,1,2
W2803936041,2018,-0.3333333333333333,2,4
W2564287196,2016,-0.42857142857142855,2,5
W2725686455,2017,1.0,6,0
W2952868992,2019,0.2,3,2
W2293346268,2015,-1.0,0,5
W2927851123,2019,0.0,2,2
W2971802893,2019,0.0,2,2
W3021708827,2020,0.0,2,2
W3204890648,2021,-1.0,0,4
W4307320043,2022,1.0,4,0
W2295625793,2015,0.0,1,1
W2962970245,2019,-1.0,0,3
W3175923223,2021,0.3333333333333333,2,1
W4312091828,2022,1.0,2,0
W4385574053,2022,-1.0,0,2
W3101355502,2020,-1.0,0,4
W3092154909,2020,0.3333333333333333,2,1
W3158913126,2021,-0.3333333333333333,1,2
W2928436029,2019,-1.0,0,1
W3126184680,2021,-1.0,0,1
W4283019930,2022,1.0,1,0
W3166522443,2021,-1.0,0,2
W2751509111,2017,1.0,2,0
W3087077382,2020,-1.0,0,2
W3196649867,2021,-1.0,0,2
W3204669235,2021,-1.0,0,2
W4225690441,2022,1.0,2,0
W4228999250,2022,1.0,2,0
W4385574255,2022,0.0,1,1
W2826525850,2019,-1.0,0,1
W2902742944,2019,1.0,1,0
W3021034694,2020,-1.0,0,1
W3091143131,2020,-1.0,0,1
W3154048851,2021,1.0,1,0
W3158760029,2021,-1.0,0,1
W3092473124,2020,1.0,1,0
W3203324590,2021,1.0,1,0
W4306892733,2022,1.0,1,0
W4385573283,2022,-1.0,0,1
W4385574143,2022,-1.0,0,1
W3022130152,2020,-1.0,0,1
W3082325607,2020,-1.0,0,1
W3192167413,2021,-1.0,0,1
W2807188009,2018,0.08,27,23
W2952332047,2018,-0.56,11,39
W4225595179,2022,1.0,23,0
W2890605385,2018,-1.0,0,19
W2949505205,2019,-0.6756756756756757,6,31
W3110570034,2020,-1.0,0,18
W2807995432,2018,-1.0,0,16
W2949682057,2019,0.1111111111111111,5,4
W4295237228,2016,1.0,3,0
W2971904186,2019,-1.0,0,6
W2944528576,2016,-0.42857142857142855,2,5
W2799146821,2018,-0.6,1,4
W2925723586,2019,1.0,5,0
W4310998926,2022,1.0,5,0
W4388584760,2021,1.0,5,0
W2510713142,2016,-0.3333333333333333,1,2
W2944862027,2019,-1.0,0,4
W4285128742,2022,0.0,3,3
W2952962875,2018,0.0,2,2
W2971886545,2019,0.0,2,2
W4297889348,2022,1.0,4,0
W4310286415,2022,1.0,4,0
W2951442135,2019,-0.3333333333333333,1,2
W2952382105,2019,-1.0,0,3
W2952936685,2018,-1.0,0,3
W4226120401,2022,1.0,3,0
W4289754003,2018,1.0,3,0
W4288120920,2019,1.0,1,0
W2949418473,2018,-1.0,0,2
W4226197693,2022,1.0,2,0
W4226332779,2022,1.0,2,0
W4281642786,2022,1.0,2,0
W4300828021,2022,1.0,2,0
W2949589283,2018,1.0,1,0
W2949875992,2019,-1.0,0,1
W2951132099,2017,-1.0,0,1
W2951821156,2016,-1.0,0,1
W2951890879,2019,1.0,1,0
W3128531951,2021,1.0,1,0
W3171594500,2021,-1.0,0,1
W3199039080,2021,-1.0,0,1
W3207167006,2021,-1.0,0,1
W3212830866,2021,-1.0,0,1
W4226241819,2022,1.0,1,0
W4296972654,2022,1.0,1,0
W4306309364,2022,1.0,1,0
W4307478014,2022,1.0,1,0
W4309957088,2022,1.0,1,0
W2416330873,2016,-0.68,8,42
W2405094254,2016,-0.7435897435897436,5,34
W2610214088,2017,-0.8,5,45
W2611692589,2017,-0.2413793103448276,11,18
W4225098831,2022,-0.36,16,34
W4283755527,2022,-0.7209302325581395,6,37
W2468925839,2015,-0.6,5,20
W3039218294,2020,-0.37777777777777777,14,31
W3122979956,2021,-0.8064516129032258,3,28
W3128600078,2021,-0.5172413793103449,7,22
W3107441281,2020,1.0,26,0
W4225162736,2022,0.3,13,7
W3136594998,2020,1.0,3,0
W4225286352,2022,-0.30434782608695654,8,15
W2033647449,2014,-0.1111111111111111,4,5
W4285333168,2021,-0.4,6,14
W2471390164,2015,-1.0,0,14
W2059180079,2014,-0.2,4,6
W3151930217,2020,1.0,12,0
W3201576484,2021,-0.8181818181818182,1,10
W3203077930,2021,0.4,7,3
W4285333430,2021,-0.6,1,4
W2565896781,2016,-0.42857142857142855,2,5
W2083205205,2013,1.0,6,0
W2919440351,2019,-0.2,4,6
W4361748621,2022,1.0,3,0
W2295081630,2015,0.5,3,1
W2346339322,2016,-0.3333333333333333,1,2
W2735463206,2014,,0,0
W2470944363,2015,0.5,3,1
W3209740536,2021,-0.2,2,3
W2289451308,2016,,0,0
W2779832415,2017,1.0,3,0
W2015189799,2013,1.0,1,0
W2887461774,2018,-0.84,4,46
W2903474771,2018,-0.8,5,45
W1995623980,2014,-0.8823529411764706,1,16
W1970158574,2015,-0.7692307692307693,3,23
W2951256062,2019,-0.72,7,43
W2896716072,2018,-0.64,9,41
W1601772810,2015,-0.7777777777777778,2,16
W4225727405,2022,-0.72,7,43
W3165224198,2021,0.7391304347826086,40,6
W2082985976,2014,-0.24324324324324326,14,23
W2033989022,2015,-0.7857142857142857,3,25
W3112976274,2020,-0.6296296296296297,5,22
W2947005408,2019,-0.84,4,46
W3042521552,2020,-1.0,0,26
W2751725317,2017,-0.5714285714285714,3,11
W3205559154,2021,-0.92,1,24
W4241303000,2018,1.0,11,0
W3179731056,2021,-0.8333333333333334,3,33
W2852293942,2018,-0.8823529411764706,1,16
W3127675867,2021,-1.0,0,19
W2978075000,2019,-1.0,0,15
W4254907584,2018,1.0,3,0
W3170865733,2021,-1.0,0,12
W3136511105,2021,-1.0,0,8
W2173563791,2015,-1.0,0,3
W3192551254,2021,1.0,8,0
W2777083756,2017,-1.0,0,6
W3049166835,2020,-1.0,0,3
W2905822318,2018,0.3333333333333333,2,1
W4413546750,2019,1.0,1,0
W4206308719,2021,-1.0,0,3
W3216953451,2021,-1.0,0,2
W4232620058,2021,-1.0,0,1
W2017395654,2015,0.8723404255319149,44,3
W4300093098,2017,-0.3888888888888889,11,25
W2752695596,2017,0.06666666666666667,16,14
W2888545162,2018,-0.5,2,6
W2010166572,2015,1.0,25,0
W2891629177,2018,-0.6,1,4
W2591936458,2016,-0.2413793103448276,11,18
W2345533436,2016,1.0,2,0
W3207751643,2021,-0.64,9,41
W4281397084,2022,-0.6666666666666666,1,5
W2757227709,2017,0.2,3,2
W3195901577,2021,-1.0,0,3
W3183330390,2021,0.6153846153846154,21,5
W4282928830,2022,0.14285714285714285,20,15
W3097615858,2020,1.0,1,0
W2988946950,2019,-0.08,23,27
W2810869501,2018,-0.68,8,42
W2912834942,2019,-0.6,10,40
W3023101591,2020,-0.68,8,42
W3014300016,2020,-0.56,11,39
W3191040404,2021,-0.56,11,39
W3101556949,2020,-0.72,7,43
W2767327746,2017,0.08,27,23
W3025096376,2020,-0.72,7,43
W2905101614,2018,-0.92,2,48
W3084419772,2020,-0.68,8,42
W2899860820,2018,1.0,25,0
W2121875923,2014,1.0,17,0
W2762288925,2017,-0.7391304347826086,3,20
W2897157007,2018,-0.9,1,19
W2800956693,2018,0.15789473684210525,11,8
W4303648897,2022,-0.5454545454545454,5,17
W3111809764,2020,-0.3333333333333333,4,8
W3015665339,2020,-1.0,0,5
W2989314329,2019,1.0,2,0
W2899821217,2018,1.0,12,0
W2079796873,2014,-0.7872340425531915,5,42
W3174126115,2021,-0.72,7,43
W2604332898,2017,0.1111111111111111,15,12
W3173709536,2021,-0.8461538461538461,1,12
W2778244123,2017,0.4666666666666667,22,8
W3186528450,2021,-0.7727272727272727,5,39
W2969625533,2019,-0.04,24,26
W3162902757,2021,-0.42857142857142855,6,15
W3032580919,2020,-0.07692307692307693,6,7
W2407848854,2016,-0.42857142857142855,2,5
W3081426165,2020,-0.7777777777777778,1,8
W3081558368,2020,1.0,3,0
W1963514287,2012,-0.6,1,4
W3115784317,2020,-0.8333333333333334,1,11
W3180951714,2021,1.0,4,0
W1969350878,2012,-0.6875,5,27
W2624839785,2017,0.16666666666666666,21,15
W2883899357,2018,0.8181818181818182,10,1
W1983068768,2013,-0.6,1,4
W2218739658,2015,0.0,1,1
W1992346157,2013,-1.0,0,1
W2761518917,2017,-1.0,0,1
W2809105086,2018,-1.0,0,1
W2611579020,2017,-0.28,18,32
W3028909176,2020,-0.56,11,39
W2610505880,2017,-0.08,23,27
W2795888186,2018,-0.8,5,45
W4221029209,2022,-0.28,18,32
W2532372538,2016,-0.44,14,36
W2796436645,2018,-0.76,6,44
W4319837288,2022,-0.2,20,30
W3029469337,2020,-0.76,6,44
W2943052618,2019,-0.24,19,31
W4220727669,2022,-0.36,16,34
W2942474547,2019,-0.64,9,41
W2536605168,2016,-0.30612244897959184,17,32
W2908716997,2018,-0.7837837837837838,4,33
W3032430574,2020,-0.08,23,27
W4225082678,2022,-0.28,18,32
W3162840786,2021,-0.68,8,42
W2588775374,2017,-0.10344827586206896,13,16
W4224989434,2022,-0.52,12,38
W1992291215,2014,0.2,12,8
W4225120364,2022,-0.3333333333333333,12,24
W2399477691,2016,0.23404255319148937,29,18
W3093727106,2020,-0.65,7,33
W2076463985,2015,-0.3333333333333333,9,18
W4200027765,2021,-0.8333333333333334,4,44
W2973459083,2019,-0.8235294117647058,3,31
W2798334115,2018,-0.6666666666666666,3,15
W3163045446,2021,-0.4,9,21
W3096125881,2020,-0.5862068965517241,6,23
W2102311709,2013,0.5384615384615384,10,3
W2807987222,2018,-0.8095238095238095,2,19
W3095318646,2020,0.2,15,10
W3031523658,2020,-0.28,9,16
W3085806351,2020,-0.8260869565217391,2,21
W2888864702,2018,,0,0
W3213650064,2021,-0.5294117647058824,4,13
W4223938412,2022,-0.7391304347826086,3,20
W4225114665,2022,-0.17647058823529413,7,10
W4224991146,2022,-1.0,0,14
W2027859936,2015,-0.8666666666666667,1,14
W2611245725,2017,-0.4117647058823529,5,12
W2534086317,2016,-0.5714285714285714,3,11
W3163901762,2021,0.1,11,9
W1973361946,2014,0.2,6,4
W3089493843,2020,-0.1111111111111111,4,5
W3120336770,2021,-1.0,0,18
W4211070109,2022,-1.0,0,10
W3162208930,2021,-0.6,1,4
W2345734818,2016,1.0,11,0
W1719697449,2015,-1.0,0,4
W2897265995,2018,0.2,3,2
W1816478136,2015,0.0,3,3
W2889427794,2018,1.0,5,0
W4212819826,2022,-0.3333333333333333,2,4
W2057936014,2014,0.0,1,1
W3091051789,2020,0.3333333333333333,2,1
W4224224634,2022,1.0,2,0
W2519148850,2016,1.0,1,0
W2775516049,2017,1.0,1,0
W4393789742,2022,1.0,7,0
W4393695050,2022,1.0,6,0
W2915310514,2015,1.0,1,0
W3006619312,2019,1.0,1,0
W2894959258,2018,-0.375,5,11
W2904543079,2018,-0.14285714285714285,6,8
W3039819685,2020,-0.42857142857142855,4,10
W2896375589,2018,-1.0,0,4
W3033039916,2020,0.3333333333333333,4,2
W3204998854,2021,-1.0,0,4
W2751217204,2017,-0.56,11,39
W3085087735,2020,-0.6,10,40
W3163823280,2021,-0.24,19,31
W4285172020,2022,-0.875,2,30
W3163789048,2021,-0.25,9,15
W4307887189,2022,-0.8604651162790697,3,40
W2610421916,2017,-0.041666666666666664,23,25
W2796420159,2018,-0.6097560975609756,8,33
W2898522410,2018,-0.6666666666666666,6,30
W2940960057,2019,-0.56,11,39
W2761916590,2017,-0.7777777777777778,2,16
W1970291658,2015,-0.21428571428571427,11,17
W2898353388,2018,-0.42857142857142855,6,15
W2592325070,2017,-0.5789473684210527,4,15
W3163093040,2021,-0.5757575757575758,7,26
W3202266009,2021,-0.35714285714285715,9,19
W3030361007,2020,0.1111111111111111,15,12
W3208709157,2021,-0.8095238095238095,2,19
W3203530699,2021,-0.5294117647058824,4,13
W4200557082,2021,-0.36363636363636365,7,15
W4229025341,2022,-0.5,4,12
W4307884787,2022,-0.4117647058823529,5,12
W4308426110,2022,-1.0,0,16
W4307887881,2022,-0.6,3,12
W3204449655,2021,0.0,7,7
W2293390034,2015,1.0,8,0
W1899920521,2015,-0.5,1,3
W2796413895,2018,-0.5,3,9
W1487516410,2015,0.3333333333333333,8,4
W2741655250,2017,-0.6,2,8
W4200604335,2021,-0.45454545454545453,3,8
W4225085225,2022,0.0,5,5
W2531674346,2016,0.3333333333333333,6,3
