paper_id,cited_by_count
W4200089543,9
W2766474880,7
W2775822858,7
W4306317399,7
W53131972,7
W2562332019,6
W2798556263,6
W4290927751,6
W3175285719,5
W2295721252,4
W2593715911,10
W2156923091,8
W2322247049,8
W2151662946,7
W3156627302,7
W4220759550,7
W98559017,7
W167803877,6
W2005956497,6
W2212860475,6
W2584758716,6
W2795675024,6
W2404671225,5
W3034664266,5
W3045390719,5
W3153425017,5
W2086696367,4
W2573900599,4
W2577748531,4
W2900634828,4
W3195136116,4
W4206647372,4
W4285603655,4
W4310869089,4
W2278942351,3
W2563507249,3
W2767958491,3
W4295067492,3
W2070397144,2
W2745330947,2
W2977591259,2
W4291033351,2
W91523936,2
W2974452150,7
W3094024929,5
W3163360670,5
W2468690985,4
W2533321274,4
W2597505630,4
W2972604824,3
W2991401521,3
W2955095215,2
W2981083996,2
W3200497070,1
W4234510960,4
W2273238862,3
W2335618805,3
W2402019182,3
W2766357144,3
W2891052230,3
W2901654250,3
W43531122,3
W2559409440,2
W2584295907,2
W2767984039,2
W2891803841,2
W3092470553,2
W3154930477,2
W143617301,1
W2101030272,1
W2284382866,1
W2295195590,1
W2407654063,1
W2409047001,1
W2546810262,1
W2596737710,1
W2766654275,1
W2799056546,1
W2883530635,1
W3006430032,1
W3008666020,1
W3048249118,1
W3108566870,1
W3210848981,1
W4285483966,30
W3094064346,14
W3154180753,11
W2809409910,9
W3115200801,8
W3172853483,6
W4291238844,6
W4290065650,4
W3093221998,2
W3189263088,2
W3193870154,2
W3215822074,2
W4297577542,2
W2952952868,1
W3192507932,1
W3200483358,1
W4225853588,1
W4307654087,1
W2103248766,0
W2337944344,0
W2963047834,1970
W2963438548,907
W2152184085,794
W2724213014,466
W2531862055,458
W2755066373,424
W3035545045,361
W2590877996,355
W2703895418,342
W2912406707,310
W2749689103,149
W2799226155,55
W3204622772,37
W2001892351,91
W2799023274,61
W2767980859,57
W2560965260,27
W2798863366,26
W2808396937,25
W2962920143,24
W3032744410,23
W4226428498,21
W4296878659,5
W4221012971,1
W88134586,21
W2285665573,15
W4299337356,6
W2767479621,10
W2613916972,9
W2973132521,5
W2119977295,11
W3094182742,5
W2979369903,4
W2097746173,3
W2955871477,2
W2528802696,1
W3203947662,1
W3037128914,58
W1669910309,17
W4298323699,10
W2775279748,3
W2799069290,3
W116096421,0
W1574265736,0
W1972599851,0
W2350449541,0
W2359020110,0
W2394273196,0
W2474887324,0
W2531816227,0
W2553892693,0
W2591589855,0
W2603943565,0
W2749331243,0
W2755171636,0
W2758977204,0
W2792913823,0
W2886902876,0
W2892137086,0
W2897762891,0
W2900152481,0
W2901665760,0
W2917577257,0
W2953123612,0
W2953600283,0
W2972592974,0
W2973027087,0
W2979975946,0
W2994357126,0
W3002571303,0
W3008506503,0
W3010952438,0
W3011242340,0
W3029314180,0
W3046762930,0
W3047736810,0
W3093665503,0
W3093676611,0
W3094115865,0
W3094410361,0
W3094421337,0
W3116620798,0
W3123029853,0
W3127135750,0
W3198837765,0
W3208887772,0
W3209815790,0
W3209953355,0
W4220782320,0
W4220803993,0
W4221156510,0
W4225552142,0
W4307007555,0
W4307151677,0
W4307294280,0
W4308019813,0
W4318710503,0
W4367334226,0
W4406282209,0
W81764173,0
W2604211872,298
W2924873663,291
W2986451890,260
W3035252826,239
W2345474290,215
W1975399404,202
W2962907114,192
W2526833393,191
W3110589170,167
W2604729005,164
W2891175865,157
W3092820619,154
W2980520956,150
W2725249286,145
W1980526845,139
W2963949812,138
W3034890701,131
W2038752770,126
W2963119563,125
W26349190,121
W2797079651,121
W2955216108,117
W2766187676,111
W2808203533,104
W2957279468,104
W2222317246,102
W2780643544,100
W2130540277,99
W2170314267,99
W2086971086,97
W2572117954,94
W2608045553,93
W2966730026,90
W2799712919,87
W2965778995,86
W2171139251,85
W2609373935,79
W2964281014,78
W1923026787,75
W2118704323,74
W2737030113,74
W3169884992,72
W4312272780,67
W2563587296,65
W2968891686,65
W2604275585,64
W2799214875,60
W3204484221,60
W2604414494,58
W3107615494,57
W2053770192,47
W2997142416,46
W4312235312,46
W2071428855,44
W2003046692,42
W4312561350,39
W3032589391,38
W2981787830,36
W3196486313,30
W4304092645,29
W1995525705,84
W2906146234,80
W2328317224,72
W2752480486,70
W2921940552,61
W2940460948,60
W2986968301,60
W1998803396,56
W2034593090,52
W3022147900,51
W2623201052,49
W1968978358,47
W3107593279,46
W2209763203,45
W2610265532,45
W1607345396,44
W2147035467,43
W2594652239,43
W2048120744,41
W2066142224,41
W2345500696,41
W2945890714,40
W3117510992,40
W2247349754,39
W2342745613,39
W2743991587,39
W2558914813,37
W3035271324,37
W2274047922,36
W2527187232,36
W2945524220,36
W3149106692,36
W2074486097,35
W2520668558,34
W3202825210,34
W2132526705,33
W2897327263,33
W2039805092,31
W2758900040,31
W2897457738,31
W2981352610,31
W2997143100,31
W3035738486,31
W2017563007,30
W2182524050,30
W2606467623,30
W2974544900,30
W1925450849,29
W1948072141,29
W2218644571,29
W2981976713,29
W3208034415,29
W2531856698,28
W2738755994,28
W2998253676,28
W2109025943,27
W2740474318,27
W2751519608,27
W2753783593,27
W3091188807,27
W2754259372,26
W2726643257,25
W2736340622,25
W3119637857,25
W2018773948,24
W2765977864,24
W2979936813,24
W2998424671,24
W3014776867,24
W2060763030,23
W3115684750,23
W1999758002,22
W22807367,22
W2475123968,22
W2900012295,22
W3205981128,22
W2913639291,21
W2996130371,21
W3010923242,21
W1915103344,20
W2034266400,20
W2045978154,19
W3150473382,18
W3196335228,18
W3006310697,16
W2521131896,15
W2963067945,14
W3035422913,14
W2344925450,13
W2527613882,13
W2946571693,13
W2030939582,6
W2896746444,28
W2933562539,27
W2984269267,26
W2574670802,25
W2412404627,24
W2963557772,24
W2809830545,23
W1967053063,21
W2465595546,21
W2890423208,21
W2999443412,21
W3035091329,21
W2765323189,20
W2767118192,20
W2921507601,20
W2979301925,20
W2981018152,20
W3007470918,20
W2044657536,19
W2885779118,18
W2020398551,17
W3037466839,17
W2962605086,16
W1486962196,15
W2169148264,15
W2196975585,15
W2586624428,15
W2896446917,15
W2010267071,14
W3088826108,14
W2080038901,13
W2901407647,13
W2903520223,13
W2015467559,12
W2052001071,12
W2206032734,12
W2551561335,12
W2906648734,12
W2009732942,11
W2039093397,11
W2804436603,11
W2885901248,11
W2962694323,11
W2002624135,10
W2016764349,10
W2125030355,9
W2499650009,9
W2777872457,9
W2568786165,8
W4280598464,8
W1963028609,7
W4297826641,7
W4304080189,7
W4308908947,7
W4309896456,7
W4366777740,2
W2345947583,16
W2888503380,16
W2010007060,12
W2809100664,12
W2975210743,12
W2014938663,11
W3093455776,11
W3207628370,11
W2776110275,10
W2806301992,10
W2756080734,9
W2791866340,9
W2942426753,9
W2014342801,8
W3105755799,8
W3125099390,8
W2748888824,7
W2883394548,7
W2912607070,7
W2052942173,6
W2118704209,6
W4224988863,6
W2023013932,5
W2739205876,5
W392294934,10
W2058948131,8
W2066963883,8
W2296511073,7
W2394928670,7
W2974986023,7
W2118137713,6
W2524602906,6
W2912500592,6
W2982232204,6
W2998319917,6
W4231973573,6
W231255639,5
W2786795389,5
W2045726098,4
W2171714788,4
W2268190611,4
W2275251191,4
W2553981588,4
W2783763884,4
W2793711666,4
W2811226967,4
W2969104607,4
W2993306505,4
W1971355328,3
W2006586980,2
W4310811752,2
W2092981842,6
W2772810371,6
W2998031797,6
W2970609734,4
W3204163701,2
W4309269533,2
W2514331125,4
W2134689560,3
W2349115677,3
W2511644378,3
W2555186239,3
W265159600,3
W2741640202,3
W2912006835,3
W1527689636,2
W2022028236,2
W2096037172,2
W2144921915,2
W2399928914,2
W2562494353,2
W2923240461,2
W1967382027,1
W2030934941,1
W2071776913,1
W2140331783,1
W2170994895,1
W2210310672,1
W2521077073,1
W2892285203,1
W2896380152,1
W2900806122,1
W2907994623,1
W3164465361,1
W4287308118,1
W4310271224,1
W4311989802,1
W3110052566,1
W2656999302,160
W2783855081,152
W2950509861,46
W3036370755,44
W2460657278,1886
W2953127211,703
W2336403884,586
W1528063097,374
W147001025,235
W2121765205,215
W3203887644,209
W2760299260,38
W2951093852,37
W2974159143,35
W3011767095,29
W4290058858,29
W2799181846,25
W4288104345,24
W3015703757,22
W4308624236,20
W2406130658,16
W3110718159,11
W2795486237,9
W3045054384,9
W2891723783,8
W2927871017,8
W3042624779,8
W2963259149,7
W3014113886,7
W3098872093,7
W2927216998,6
W4223930281,6
W4297801846,6
W2924479113,5
W3113048412,5
W4287100985,5
W2796473565,4
W2903383472,4
W4283831319,4
W2755935915,3
W2757131217,3
W2940087192,3
W2981772734,3
W3042135593,3
W4281875361,3
W4287897619,3
W4289550812,3
W2617447962,2
W2965547260,2
W2967449018,2
W3035164119,2
W3204263223,2
W3217599442,2
W4309953921,2
W2944642470,1
W2981674601,1
W3172680490,1
W3205024050,1
W4226159920,1
W4236037075,1
W4236579140,1
W2010979083,0
W2104336180,0
W2162823282,0
W2274088443,0
W2594685126,0
W2765131866,0
W2810132045,0
W2902989049,0
W2912166881,0
W2914009723,0
W2949957878,0
W2951771702,0
W2953167336,0
W2975973916,0
W3010843884,0
W3013251358,0
W3015081124,0
W3032615907,0
W3105881110,0
W3144936058,0
W3159894985,0
W3164299045,0
W3201908553,0
W3214413862,0
W3216075085,0
W4200635770,0
W4221145129,0
W4226101223,0
W4253261045,0
W4288055631,0
W4288804010,0
W4289550807,0
W4302939873,0
W4303491742,0
W4306705032,0
W4310137774,0
W4310979824,0
W4311653859,0
W4313198143,0
W4320341821,0
W4320478794,0
W4320878694,0
W4322398490,0
W2560609797,9678
W2560722161,2400
W2553307952,1266
W2036163530,820
W2047161559,706
W1591870335,673
W2038765747,634
W3116959466,544
W2962771259,515
W2963333168,472
W2009172320,460
W2938428612,363
W3035624836,361
W2962759414,338
W2557269700,336
W2612843093,309
W2519379752,301
W4312685069,207
W4286611322,181
W3034672970,176
W2121788969,126
W4255779515,123
W2798512429,116
W2769389383,112
W1910817791,97
W2970677506,96
W805710393,93
W2176353499,82
W4312388311,78
W2520377600,75
W2986357018,64
W1907587592,55
W2153903464,67
W349800315,64
W2963302737,56
W2328089323,54
W2043578134,50
W3200216062,44
W3037740263,40
W1533024232,37
W2083598512,34
W2505419789,30
W2055207930,27
W2907617375,15
W3033102790,14
W7133208737,2
W2325117796,39
W2978091520,26
W3042266831,18
W215625348,14
W2994415862,12
W4295309660,4
W1970102618,16
W1981899801,13
W2617142132,13
W2966506715,12
W2044221993,11
W2486454955,11
W2673783659,10
W2982684251,9
W2920224311,6
W2045011826,5
W2588638308,4
W2908855751,4
W2740067283,2
W3204482653,2
W7133214046,1
W3210151215,2
W24089286,4445
W2586114507,686
W2884565639,503
W2946233749,68
W4307863552,56
W2937521543,49
W2991286286,20
W2951949033,19
W3102186490,19
W2953379097,14
W2997956725,12
W4226059124,10
W4226519649,10
W2950960124,9
W2746391148,6
W3091999406,6
W4225327565,4
W3037383028,3
W2378181106,2
W3135948190,2
W4312091014,2
W4225583196,1
W4286906220,1
W4310629219,1
W4311248557,1
W4394655591,1
W2559916753,0
W3132041335,0
W3206326252,0
W4200109121,0
W4287977989,0
W4320197516,0
W2339077268,295
W2989341556,231
W2030347560,224
W3095974555,211
W2161960196,203
W1953319329,200
W3158545781,197
W3035272603,191
W3035131925,185
W1990345222,181
W2083163329,181
W2901893665,181
W2143133882,177
W2014667763,176
W2144012927,171
W4230371388,169
W3136891595,164
W2001158952,159
W4200579548,154
W2798271879,146
W2023164354,144
W2029524207,142
W2118557299,139
W2769205412,133
W2164260102,129
W3178218920,123
W2964027736,121
W3004739592,120
W2145429668,119
W3120441392,112
W2903179262,111
W2939384298,111
W1972087783,109
W2042997238,103
W3044670941,99
W2902539442,95
W3151772196,95
W2124123435,94
W3175645231,91
W4232757299,90
W2015112703,84
W2558697265,84
W3097293074,81
W2379958909,79
W2769022369,79
W2099791118,75
W2734656015,73
W2150177647,70
W3012056513,66
W2396992199,64
W2570901095,64
W2971272421,58
W2889171678,56
W191701913,84
W4297598254,79
W1977257583,71
W2403500509,66
W4233870500,63
W2121244641,62
W2044475502,57
W3109636218,54
W2598765648,52
W3035396254,50
W2036865416,49
W2160478694,49
W2981932175,46
W78725893,45
W2909314588,44
W1999732737,41
W158943247,40
W2565426279,40
W2885163231,37
W2902330865,37
W1577616142,36
W2550910056,36
W3034577798,36
W2527587652,35
W3177426614,35
W3034195670,34
W2107750199,32
W3109125268,31
W3177826989,30
W3101274772,29
W3119140018,29
W2798147813,28
W2032283084,27
W2167817098,27
W2581199236,27
W3003352491,27
W3048438705,27
W3185232697,27
W2034794192,26
W2778869053,26
W1985027321,25
W2775500183,25
W2087433650,24
W2557438944,23
W3048390572,23
W3118099906,22
W2970102931,21
W4243006944,21
W2116077655,20
W1972597445,19
W3214000333,18
W3092823581,14
W2999090131,12
W2806977358,10
W2025044072,33
W2157324658,30
W2167721079,30
W2134803627,29
W2949233999,25
W2977187675,25
W2155488148,24
W2109584093,23
W1987015349,22
W2142660277,21
W3009521361,20
W3107320589,18
W2008058052,17
W2965418143,17
W4249805707,17
W2948325429,15
W2991052179,13
W2902299910,11
W3001528490,11
W2167142780,9
W2509002435,9
W2984141054,9
W3109621557,9
W3124944919,9
W2905904780,8
W2040252560,13
W2027580134,10
W3104700327,9
W2963869311,8
W2145009223,7
W2172191795,7
W2999543289,7
W3110520755,7
W2945989849,6
W3161438449,6
W1501877391,5
W3014505631,4
W2520373676,3
W2152599710,11
W2505674963,11
W1893977607,8
W2550869469,6
W2805280437,6
W2908729273,6
W4229523076,6
W2332248528,5
W2889175244,5
W2969890072,5
W3125324548,5
W3122227225,4
W4289237825,4
W4319657293,3
W2171655778,6
W3130539327,4
W2960275066,2
W2140472704,6
W2944663535,4
W4244446843,3
W4298435914,3
W2182821868,2
W2967114157,2
W108159454,1
W2101459783,1
W2106001776,1
W2128742307,1
W2144687049,1
W2185970381,1
W2399218675,1
W2792341942,1
W2797079702,1
W2960938958,1
W3014484060,1
W3203291105,1
W2996986472,1
W2963121255,7065
W2950642167,2880
W4394671432,2371
W2624503621,2133
W650350307,630
W2784996692,539
W2394951287,209
W4297836999,130
W3125893632,122
W2950025457,115
W3045125647,95
W1866515447,93
W2129740354,85
W2787562104,80
W2953025981,60
W2964674700,60
W2950757084,55
W2765731028,53
W2947875106,46
W3035625567,46
W4226450305,46
W2559902616,41
W2904851770,36
W2910128236,36
W3047080960,36
W3092447222,32
W3028567936,28
W3167804518,25
W3173701235,25
W2919233342,22
W3012486023,22
W2805938119,19
W3185289325,19
W2144371767,18
W2953071894,18
W2311954821,17
W2969241704,17
W4300169676,15
W2955509613,14
W3035410158,14
W3035619430,14
W3177465589,13
W3002991208,11
W3209034579,11
W2949896890,10
W2996854512,10
W3112131185,10
W2742935102,9
W2922593726,9
W3011163348,9
W3016909562,9
W2134557757,8
W2950073423,7
W2998044783,7
W3011902904,7
W3163923210,7
W2803879420,6
W3005507986,6
W3202579984,6
W4306353523,6
W3043204360,5
W2927203273,4
W2949694338,4
W2949962410,4
W2950411535,4
W3082864805,4
W3123196594,4
W3212390888,4
W4200630416,4
W4226503666,4
W2888095055,3
W2907414011,3
W2912746757,3
W3027645242,3
W3204836052,3
W2807136540,2
W2951833197,2
W2989871076,2
W3012819388,2
W3113156958,2
W3204410382,2
W3216920745,2
W4200634959,2
W4225899833,2
W2941867405,1
W2951347666,1
W2951813679,1
W2953307059,1
W3000600240,1
W3015345165,1
W3073102077,1
W3096718444,1
W3152418164,1
W3208919930,1
W4226267337,1
W4320813782,1
W125515787,0
W1980119794,0
W2037663637,0
W2092707107,0
W2210149444,0
W2617279557,0
W2747886429,0
W2794405057,0
W2948140676,0
W2951149348,0
W2952908916,0
W3044896269,0
W3112571143,0
W313229141,0
W3173497012,0
W3192178219,0
W3197123714,0
W3212502497,0
W3215435727,0
W4205154449,0
W4206380693,0
W4226171021,0
W4241066964,0
W2102605133,31486
W2990503944,3537
W2183182206,2879
W2963995996,1871
W2144794286,1731
W1948751323,1593
W1565402342,1529
W1991367009,1216
W1507506748,1130
W2618799552,980
W1735317348,888
W2027560260,654
W2067912884,627
W2168804568,614
W2076756823,598
W2348664362,594
W2975420824,547
W753847829,543
W2963850211,538
W2593841437,535
W2149694199,497
W3175254947,437
W1960289438,430
W1520997877,426
W2160921898,392
W1949483711,380
W2804941773,347
W2128560777,339
W2606840594,330
W2169852119,311
W2115150266,284
W2964112890,279
W1893912098,267
W2981941315,265
W82130502,262
W1969366022,258
W2117751343,258
W2963966978,253
W4214593147,246
W2134778014,219
W2951660448,218
W1949568868,217
W3109597949,208
W2894766094,201
W2929928372,197
W1907877624,194
W1578066333,164
W2149233602,155
W2963971305,149
W1511909101,143
W2344939607,136
W2012960460,135
W2981793666,124
W1924457599,121
W1537698211,119
W3095890822,106
W2055349880,103
W2418346537,103
W2034566398,95
W2890546378,95
W2963143598,92
W2346725554,85
W2780253814,82
W2984854289,82
W2337243791,78
W2786487443,73
W2035683503,69
W2151175804,65
W25437484,64
W2418353659,62
W3015034789,43
W2772518193,37
W2106248527,32
W1517436550,69
W2592285981,51
W2209196558,47
W3107669106,43
W3206471682,42
W1181295934,39
W2784125538,38
W3108490973,37
W2569333882,35
W2963632334,35
W2288223183,32
W1575599996,30
W2165631998,28
W1933418352,26
W3118640283,26
W3045257289,19
W2947185073,10
W2609026071,23
W2618533983,22
W2193880637,19
W4286558801,0
W4287249831,0
W4287673256,0
W4289763933,0
W4293482029,0
W4300831086,0
W4309498411,0
W2948627769,19
W3032230032,19
W2055322511,17
